date,total_value,action,price
12/12/1980,10000,2,0.128348
12/15/1980,10000,2,0.121652
12/16/1980,10000,2,0.112723
12/17/1980,10000,2,0.115513
12/18/1980,10000,2,0.118862
12/19/1980,10000,2,0.126116
12/22/1980,10000,2,0.132254
12/23/1980,10000,2,0.137835
12/24/1980,10000,2,0.145089
12/26/1980,10000,2,0.158482
12/29/1980,10000,2,0.160714
12/30/1980,10000,2,0.156808
12/31/1980,10000,2,0.152344
1/2/1981,10000,2,0.154018
1/5/1981,10000,2,0.15067
1/6/1981,10000,2,0.143973
1/7/1981,10000,2,0.137835
1/8/1981,10000,2,0.135045
1/9/1981,10000,2,0.142299
1/12/1981,10000,2,0.141183
1/13/1981,10000,2,0.136161
1/14/1981,10000,2,0.136719
1/15/1981,10000,2,0.139509
1/16/1981,10000,2,0.138393
1/19/1981,10000,2,0.146763
1/20/1981,10000,2,0.142299
1/21/1981,10000,2,0.145089
1/22/1981,10000,2,0.146763
1/23/1981,10000,2,0.146205
1/26/1981,10000,2,0.143973
1/27/1981,10000,2,0.142857
1/28/1981,10000,2,0.138393
1/29/1981,10000,2,0.133371
1/30/1981,10000,2,0.126116
2/2/1981,10000,2,0.118862
2/3/1981,10000,2,0.123326
2/4/1981,10000,2,0.12779
2/5/1981,10000,2,0.12779
2/6/1981,10000,2,0.128348
2/9/1981,10000,2,0.121652
2/10/1981,10000,2,0.121652
2/11/1981,10000,2,0.117746
2/12/1981,10000,2,0.116629
2/13/1981,10000,2,0.113839
2/17/1981,10000,2,0.116629
2/18/1981,10000,2,0.121652
2/19/1981,10000,2,0.114397
2/20/1981,10000,2,0.108259
2/23/1981,10000,2,0.109933
2/24/1981,10000,2,0.106027
2/25/1981,10000,2,0.112723
2/26/1981,10000,2,0.114397
2/27/1981,10000,2,0.118304
3/2/1981,10000,2,0.118862
3/3/1981,10000,2,0.117188
3/4/1981,10000,2,0.116071
3/5/1981,10000,2,0.115513
3/6/1981,10000,2,0.114397
3/9/1981,10000,2,0.105469
3/10/1981,10000,2,0.100446
3/11/1981,10000,2,0.09654
3/12/1981,10000,2,0.100446
3/13/1981,10000,2,0.09933
3/16/1981,10000,2,0.103237
3/17/1981,10000,2,0.108259
3/18/1981,10000,2,0.114955
3/19/1981,10000,2,0.113839
3/20/1981,10000,2,0.114955
3/23/1981,10000,2,0.11942
3/24/1981,10000,2,0.118862
3/25/1981,10000,2,0.116629
3/26/1981,10000,2,0.114397
3/27/1981,10000,2,0.110491
3/30/1981,10000,2,0.110491
3/31/1981,10000,2,0.109375
4/1/1981,10000,2,0.108259
4/2/1981,10000,2,0.117746
4/3/1981,10000,2,0.118304
4/6/1981,10000,2,0.116071
4/7/1981,10000,2,0.114955
4/8/1981,10000,2,0.120536
4/9/1981,10000,2,0.122768
4/10/1981,10000,2,0.124442
4/13/1981,10000,2,0.124442
4/14/1981,10000,2,0.124442
4/15/1981,10000,2,0.118304
4/16/1981,10000,2,0.111607
4/20/1981,10000,2,0.114955
4/21/1981,10000,2,0.122768
4/22/1981,10000,2,0.127232
4/23/1981,10000,2,0.13058
4/24/1981,10000,2,0.129464
4/27/1981,10000,2,0.128348
4/28/1981,10000,2,0.126116
4/29/1981,10000,2,0.124442
4/30/1981,10000,2,0.126674
5/1/1981,10000,2,0.126674
5/4/1981,10000,2,0.126116
5/5/1981,10000,2,0.125558
5/6/1981,10000,2,0.12221
5/7/1981,10000,2,0.123884
5/8/1981,10000,2,0.125
5/11/1981,10000,2,0.12221
5/12/1981,10000,2,0.12221
5/13/1981,10000,2,0.121652
5/14/1981,10000,2,0.119978
5/15/1981,10000,2,0.122768
5/18/1981,10000,2,0.125
5/19/1981,10000,2,0.122768
5/20/1981,10000,2,0.126674
5/21/1981,10000,2,0.133929
5/22/1981,10000,2,0.140067
5/26/1981,10000,2,0.139509
5/27/1981,10000,2,0.147321
5/28/1981,10000,2,0.147321
5/29/1981,10000,2,0.147879
6/1/1981,10000,2,0.147879
6/2/1981,10000,2,0.140625
6/3/1981,10000,2,0.140625
6/4/1981,10000,2,0.143415
6/5/1981,10000,2,0.141183
6/8/1981,10000,2,0.136161
6/9/1981,10000,2,0.138951
6/10/1981,10000,2,0.140625
6/11/1981,10000,2,0.146763
6/12/1981,10000,2,0.145089
6/15/1981,10000,2,0.144531
6/16/1981,10000,2,0.141741
6/17/1981,10000,2,0.139509
6/18/1981,10000,2,0.138951
6/19/1981,10000,2,0.135045
6/22/1981,10000,2,0.130022
6/23/1981,10000,2,0.132254
6/24/1981,10000,2,0.128906
6/25/1981,10000,2,0.131696
6/26/1981,10000,2,0.130022
6/29/1981,10000,2,0.125558
6/30/1981,10000,2,0.116071
7/1/1981,10000,2,0.114955
7/2/1981,10000,2,0.114955
7/6/1981,10000,2,0.111049
7/7/1981,10000,2,0.112165
7/8/1981,10000,2,0.116629
7/9/1981,10000,2,0.107701
7/10/1981,10000,2,0.09933
7/13/1981,10000,2,0.101563
7/14/1981,10000,2,0.106027
7/15/1981,10000,2,0.108817
7/16/1981,10000,2,0.111607
7/17/1981,10000,2,0.115513
7/20/1981,10000,2,0.107701
7/21/1981,10000,2,0.107143
7/22/1981,10000,2,0.101004
7/23/1981,10000,2,0.103795
7/24/1981,10000,2,0.107143
7/27/1981,10000,2,0.111607
7/28/1981,10000,2,0.107701
7/29/1981,10000,2,0.106027
7/30/1981,10000,2,0.109933
7/31/1981,10000,2,0.111607
8/3/1981,10000,2,0.110491
8/4/1981,10000,2,0.112165
8/5/1981,10000,2,0.115513
8/6/1981,10000,2,0.112723
8/7/1981,10000,2,0.112723
8/10/1981,10000,2,0.112723
8/11/1981,10000,2,0.109375
8/12/1981,10000,2,0.107143
8/13/1981,10000,2,0.103795
8/14/1981,10000,2,0.102121
8/17/1981,10000,2,0.098772
8/18/1981,10000,2,0.09654
8/19/1981,10000,2,0.095424
8/20/1981,10000,2,0.09654
8/21/1981,10000,2,0.089844
8/24/1981,10000,2,0.084263
8/25/1981,10000,2,0.086496
8/26/1981,10000,2,0.084821
8/27/1981,10000,2,0.085379
8/28/1981,10000,2,0.089844
8/31/1981,10000,2,0.089844
9/1/1981,10000,2,0.095424
9/2/1981,10000,2,0.097098
9/3/1981,10000,2,0.092076
9/4/1981,10000,2,0.09096
9/8/1981,10000,2,0.08817
9/9/1981,10000,2,0.08817
9/10/1981,10000,2,0.088728
9/11/1981,10000,2,0.087612
9/14/1981,10000,2,0.084821
9/15/1981,10000,2,0.082589
9/16/1981,10000,2,0.080915
9/17/1981,10000,2,0.078683
9/18/1981,10000,2,0.079241
9/21/1981,10000,2,0.079799
9/22/1981,10000,2,0.075335
9/23/1981,10000,2,0.073661
9/24/1981,10000,2,0.073103
9/25/1981,10000,2,0.063616
9/28/1981,10000,2,0.064174
9/29/1981,10000,2,0.067522
9/30/1981,10000,2,0.06808
10/1/1981,10000,2,0.06808
10/2/1981,10000,2,0.073661
10/5/1981,10000,2,0.075893
10/6/1981,10000,2,0.075335
10/7/1981,10000,2,0.079799
10/8/1981,10000,2,0.082589
10/9/1981,10000,2,0.083147
10/12/1981,10000,2,0.085938
10/13/1981,10000,2,0.085938
10/14/1981,10000,2,0.080915
10/15/1981,10000,2,0.082589
10/16/1981,10000,2,0.081473
10/19/1981,10000,2,0.083147
10/20/1981,10000,2,0.087612
10/21/1981,10000,2,0.087612
10/22/1981,10000,2,0.087054
10/23/1981,10000,2,0.084821
10/26/1981,10000,2,0.084821
10/27/1981,10000,2,0.086496
10/28/1981,10000,2,0.089286
10/29/1981,10000,2,0.08817
10/30/1981,10000,2,0.089286
11/2/1981,10000,2,0.089286
11/3/1981,10000,2,0.08817
11/4/1981,10000,2,0.085938
11/5/1981,10000,2,0.079799
11/6/1981,10000,2,0.080357
11/9/1981,10000,2,0.081473
11/10/1981,10000,2,0.082031
11/11/1981,10000,2,0.084263
11/12/1981,10000,2,0.087054
11/13/1981,10000,2,0.080915
11/16/1981,10000,2,0.079799
11/17/1981,10000,2,0.081473
11/18/1981,10000,2,0.084263
11/19/1981,10000,2,0.084263
11/20/1981,10000,2,0.084821
11/23/1981,10000,2,0.080915
11/24/1981,10000,2,0.080357
11/25/1981,10000,2,0.082031
11/27/1981,10000,2,0.084263
11/30/1981,10000,2,0.083147
12/1/1981,10000,2,0.083147
12/2/1981,10000,2,0.083705
12/3/1981,10000,2,0.082589
12/4/1981,10000,2,0.084821
12/7/1981,10000,2,0.085379
12/8/1981,10000,2,0.083705
12/9/1981,10000,2,0.084263
12/10/1981,10000,2,0.084263
12/11/1981,10000,2,0.083705
12/14/1981,10000,2,0.080915
12/15/1981,10000,2,0.083147
12/16/1981,10000,2,0.087054
12/17/1981,10000,2,0.094308
12/18/1981,10000,2,0.102121
12/21/1981,10000,2,0.097656
12/22/1981,10000,2,0.09933
12/23/1981,10000,2,0.097098
12/24/1981,10000,2,0.097656
12/28/1981,10000,2,0.093192
12/29/1981,10000,2,0.094866
12/30/1981,10000,2,0.098772
12/31/1981,10000,2,0.098772
1/4/1982,10000,2,0.098214
1/5/1982,10000,2,0.093192
1/6/1982,10000,2,0.092076
1/7/1982,10000,2,0.084821
1/8/1982,10000,2,0.088728
1/11/1982,10000,2,0.083147
1/12/1982,10000,2,0.080357
1/13/1982,10000,2,0.079799
1/14/1982,10000,2,0.083705
1/15/1982,10000,2,0.089286
1/18/1982,10000,2,0.09096
1/19/1982,10000,2,0.088728
1/20/1982,10000,2,0.090402
1/21/1982,10000,2,0.092076
1/22/1982,10000,2,0.092634
1/25/1982,10000,2,0.089844
1/26/1982,10000,2,0.086496
1/27/1982,10000,2,0.087054
1/28/1982,10000,2,0.089844
1/29/1982,10000,2,0.09096
2/1/1982,10000,2,0.089844
2/2/1982,10000,2,0.090402
2/3/1982,10000,2,0.090402
2/4/1982,10000,2,0.08817
2/5/1982,10000,2,0.08817
2/8/1982,10000,2,0.082589
2/9/1982,10000,2,0.082589
2/10/1982,10000,2,0.083705
2/11/1982,10000,2,0.082589
2/12/1982,10000,2,0.083705
2/16/1982,10000,2,0.082031
2/17/1982,10000,2,0.083147
2/18/1982,10000,2,0.084263
2/19/1982,10000,2,0.083705
2/22/1982,10000,2,0.082589
2/23/1982,10000,2,0.081473
2/24/1982,10000,2,0.082031
2/25/1982,10000,2,0.081473
2/26/1982,10000,2,0.081473
3/1/1982,10000,2,0.082031
3/2/1982,10000,2,0.082031
3/3/1982,10000,2,0.082031
3/4/1982,10000,2,0.080357
3/5/1982,10000,2,0.074219
3/8/1982,10000,2,0.073103
3/9/1982,10000,2,0.073661
3/10/1982,10000,2,0.072545
3/11/1982,10000,2,0.072545
3/12/1982,10000,2,0.06808
3/15/1982,10000,2,0.067522
3/16/1982,10000,2,0.066406
3/17/1982,10000,2,0.063058
3/18/1982,10000,2,0.06808
3/19/1982,10000,2,0.074219
3/22/1982,10000,2,0.079799
3/23/1982,10000,2,0.078683
3/24/1982,10000,2,0.074219
3/25/1982,10000,2,0.073661
3/26/1982,10000,2,0.072545
3/29/1982,10000,2,0.074219
3/30/1982,10000,2,0.075335
3/31/1982,10000,2,0.075335
4/1/1982,10000,2,0.079241
4/2/1982,10000,2,0.079241
4/5/1982,10000,2,0.079241
4/6/1982,10000,2,0.078683
4/7/1982,10000,2,0.077567
4/8/1982,10000,2,0.078125
4/12/1982,10000,2,0.077567
4/13/1982,10000,2,0.071429
4/14/1982,10000,2,0.071987
4/15/1982,10000,2,0.073103
4/16/1982,10000,2,0.075335
4/19/1982,10000,2,0.073661
4/20/1982,10000,2,0.070313
4/21/1982,10000,2,0.069754
4/22/1982,10000,2,0.068638
4/23/1982,10000,2,0.068638
4/26/1982,10000,2,0.070313
4/27/1982,10000,2,0.06808
4/28/1982,10000,2,0.06529
4/29/1982,10000,2,0.06529
4/30/1982,10000,2,0.065848
5/3/1982,10000,2,0.06808
5/4/1982,10000,2,0.070313
5/5/1982,10000,2,0.069196
5/6/1982,10000,2,0.071429
5/7/1982,10000,2,0.072545
5/10/1982,10000,2,0.071429
5/11/1982,10000,2,0.069196
5/12/1982,10000,2,0.067522
5/13/1982,10000,2,0.06808
5/14/1982,10000,2,0.06529
5/17/1982,10000,2,0.064174
5/18/1982,10000,2,0.063058
5/19/1982,10000,2,0.0625
5/20/1982,10000,2,0.063058
5/21/1982,10000,2,0.063616
5/24/1982,10000,2,0.064174
5/25/1982,10000,2,0.064174
5/26/1982,10000,2,0.063616
5/27/1982,10000,2,0.0625
5/28/1982,10000,2,0.0625
6/1/1982,10000,2,0.061384
6/2/1982,10000,2,0.0625
6/3/1982,10000,2,0.060268
6/4/1982,10000,2,0.058594
6/7/1982,10000,2,0.058594
6/8/1982,10000,2,0.058036
6/9/1982,10000,2,0.05692
6/10/1982,10000,2,0.057478
6/11/1982,10000,2,0.05971
6/14/1982,10000,2,0.05971
6/15/1982,10000,2,0.05971
6/16/1982,10000,2,0.05971
6/17/1982,10000,2,0.058594
6/18/1982,10000,2,0.057478
6/21/1982,10000,2,0.057478
6/22/1982,10000,2,0.05971
6/23/1982,10000,2,0.061384
6/24/1982,10000,2,0.061384
6/25/1982,10000,2,0.059152
6/28/1982,10000,2,0.058594
6/29/1982,10000,2,0.05692
6/30/1982,10000,2,0.05692
7/1/1982,10000,2,0.056362
7/2/1982,10000,2,0.053571
7/6/1982,10000,2,0.051339
7/7/1982,10000,2,0.051339
7/8/1982,10000,2,0.049107
7/9/1982,10000,2,0.050781
7/12/1982,10000,2,0.051897
7/13/1982,10000,2,0.055246
7/14/1982,10000,2,0.055804
7/15/1982,10000,2,0.05692
7/16/1982,10000,2,0.059152
7/19/1982,10000,2,0.05971
7/20/1982,10000,2,0.063616
7/21/1982,10000,2,0.063616
7/22/1982,10000,2,0.064174
7/23/1982,10000,2,0.063058
7/26/1982,10000,2,0.060268
7/27/1982,10000,2,0.060268
7/28/1982,10000,2,0.057478
7/29/1982,10000,2,0.05971
7/30/1982,10000,2,0.060268
8/2/1982,10000,2,0.061942
8/3/1982,10000,2,0.058036
8/4/1982,10000,2,0.057478
8/5/1982,10000,2,0.055246
8/6/1982,10000,2,0.054688
8/9/1982,10000,2,0.055246
8/10/1982,10000,2,0.058594
8/11/1982,10000,2,0.059152
8/12/1982,10000,2,0.058594
8/13/1982,10000,2,0.058594
8/16/1982,10000,2,0.05971
8/17/1982,10000,2,0.063616
8/18/1982,10000,2,0.063616
8/19/1982,10000,2,0.064174
8/20/1982,10000,2,0.065848
8/23/1982,10000,2,0.068638
8/24/1982,10000,2,0.071987
8/25/1982,10000,2,0.077009
8/26/1982,10000,2,0.079241
8/27/1982,10000,2,0.075335
8/30/1982,10000,2,0.076451
8/31/1982,10000,2,0.080357
9/1/1982,10000,2,0.078125
9/2/1982,10000,2,0.081473
9/3/1982,10000,2,0.082031
9/7/1982,10000,2,0.077567
9/8/1982,10000,2,0.080357
9/9/1982,10000,2,0.078683
9/10/1982,10000,2,0.080915
9/13/1982,10000,2,0.081473
9/14/1982,10000,2,0.084263
9/15/1982,10000,2,0.083705
9/16/1982,10000,2,0.080915
9/17/1982,10000,2,0.079241
9/20/1982,10000,2,0.079799
9/21/1982,10000,2,0.081473
9/22/1982,10000,2,0.083705
9/23/1982,10000,2,0.083705
9/24/1982,10000,2,0.080915
9/27/1982,10000,2,0.080915
9/28/1982,10000,2,0.082031
9/29/1982,10000,2,0.082031
9/30/1982,10000,2,0.081473
10/1/1982,10000,2,0.082589
10/4/1982,10000,2,0.083705
10/5/1982,10000,2,0.084263
10/6/1982,10000,2,0.090402
10/7/1982,10000,2,0.097656
10/8/1982,10000,2,0.104911
10/11/1982,10000,2,0.107143
10/12/1982,10000,2,0.103795
10/13/1982,10000,2,0.104911
10/14/1982,10000,2,0.105469
10/15/1982,10000,2,0.102679
10/18/1982,10000,2,0.104911
10/19/1982,10000,2,0.107143
10/20/1982,10000,2,0.113281
10/21/1982,10000,2,0.116071
10/22/1982,10000,2,0.115513
10/25/1982,10000,2,0.108817
10/26/1982,10000,2,0.109375
10/27/1982,10000,2,0.112165
10/28/1982,10000,2,0.112165
10/29/1982,10000,2,0.113281
11/1/1982,10000,2,0.11942
11/2/1982,10000,2,0.12779
11/3/1982,10000,2,0.137277
11/4/1982,10000,2,0.138393
11/5/1982,10000,2,0.134487
11/8/1982,10000,2,0.128906
11/9/1982,10000,2,0.133371
11/10/1982,10000,2,0.138393
11/11/1982,10000,2,0.147321
11/12/1982,10000,2,0.144531
11/15/1982,10000,2,0.141183
11/16/1982,10000,2,0.133929
11/17/1982,10000,2,0.140067
11/18/1982,10000,2,0.140067
11/19/1982,10000,2,0.137835
11/22/1982,10000,2,0.125558
11/23/1982,10000,2,0.128906
11/24/1982,10000,2,0.131696
11/26/1982,10000,2,0.129464
11/29/1982,10000,2,0.128906
11/30/1982,10000,2,0.142299
12/1/1982,10000,2,0.145089
12/2/1982,10000,2,0.145089
12/3/1982,10000,2,0.141741
12/6/1982,10000,2,0.149554
12/7/1982,10000,2,0.151228
12/8/1982,10000,2,0.147879
12/9/1982,10000,2,0.140625
12/10/1982,10000,0,0.13058
12/13/1982,9786.34,2,0.12779
12/14/1982,9700.87,2,0.126674
12/15/1982,9658.14,2,0.126116
12/16/1982,9829.07,2,0.128348
12/17/1982,10299.2,2,0.134487
12/20/1982,10256.5,2,0.133929
12/21/1982,10341.9,2,0.135045
12/22/1982,10641.1,2,0.138951
12/23/1982,10940.2,2,0.142857
12/27/1982,11196.6,2,0.146205
12/28/1982,11111.1,2,0.145089
12/29/1982,10726.5,2,0.140067
12/30/1982,10256.5,2,0.133929
12/31/1982,10213.7,2,0.133371
1/3/1983,9743.61,2,0.127232
1/4/1983,10299.2,2,0.134487
1/5/1983,10341.9,2,0.135045
1/6/1983,9957.27,2,0.130022
1/7/1983,9401.75,2,0.122768
1/10/1983,9829.07,2,0.128348
1/11/1983,9957.27,2,0.130022
1/12/1983,10512.9,2,0.137277
1/13/1983,10512.9,2,0.137277
1/14/1983,11282,2,0.147321
1/17/1983,11666.7,2,0.152344
1/18/1983,11410.3,2,0.148996
1/19/1983,11495.8,2,0.150112
1/20/1983,12777.8,2,0.166853
1/21/1983,12777.8,2,0.166853
1/24/1983,12051.3,2,0.157366
1/25/1983,12521.4,2,0.163504
1/26/1983,13034.2,2,0.170201
1/27/1983,13931.7,2,0.18192
1/28/1983,14017.2,2,0.183036
1/31/1983,13974.4,2,0.182478
2/1/1983,14273.5,2,0.186384
2/2/1983,14658.1,2,0.191406
2/3/1983,15256.5,2,0.199219
2/4/1983,15042.8,2,0.196429
2/7/1983,14444.5,2,0.188616
2/8/1983,14316.3,2,0.186942
2/9/1983,14444.5,2,0.188616
2/10/1983,15384.7,2,0.200893
2/11/1983,15897.5,2,0.207589
2/14/1983,15812,2,0.206473
2/15/1983,15512.9,2,0.202567
2/16/1983,15213.7,2,0.198661
2/17/1983,15042.8,2,0.196429
2/18/1983,15512.9,2,0.202567
2/22/1983,15897.5,2,0.207589
2/23/1983,16025.7,2,0.209263
2/24/1983,16453.1,2,0.214844
2/25/1983,15982.9,2,0.208705
2/28/1983,15598.3,2,0.203683
3/1/1983,15854.7,2,0.207031
3/2/1983,15982.9,2,0.208705
3/3/1983,15470.1,2,0.202009
3/4/1983,15256.5,2,0.199219
3/7/1983,14957.3,2,0.195313
3/8/1983,14487.2,2,0.189174
3/9/1983,14914.5,2,0.194754
3/10/1983,14700.9,2,0.191964
3/11/1983,14487.2,2,0.189174
3/14/1983,14145.4,2,0.18471
3/15/1983,14359,2,0.1875
3/16/1983,14359,2,0.1875
3/17/1983,14487.2,2,0.189174
3/18/1983,14700.9,2,0.191964
3/21/1983,15042.8,2,0.196429
3/22/1983,15213.7,2,0.198661
3/23/1983,14487.2,2,0.189174
3/24/1983,14743.6,2,0.192522
3/25/1983,14743.6,2,0.192522
3/28/1983,14529.9,2,0.189732
3/29/1983,14957.3,2,0.195313
3/30/1983,15128.3,2,0.197545
3/31/1983,14444.5,2,0.188616
4/4/1983,14059.9,2,0.183594
4/5/1983,13803.5,2,0.180246
4/6/1983,13675.2,2,0.178571
4/7/1983,13547,2,0.176897
4/8/1983,13461.6,2,0.175781
4/11/1983,14230.8,2,0.185826
4/12/1983,14529.9,2,0.189732
4/13/1983,15042.8,2,0.196429
4/14/1983,15384.7,2,0.200893
4/15/1983,15641.1,2,0.204241
4/18/1983,16068.4,2,0.209821
4/19/1983,15897.5,2,0.207589
4/20/1983,17307.7,2,0.226004
4/21/1983,17777.8,2,0.232143
4/22/1983,17436,2,0.227679
4/25/1983,16624,2,0.217076
4/26/1983,17094,2,0.223214
4/27/1983,16923.1,2,0.220982
4/28/1983,17094,2,0.223214
4/29/1983,17265,2,0.225446
5/2/1983,16752.2,2,0.21875
5/3/1983,16581.3,2,0.216518
5/4/1983,17606.9,2,0.229911
5/5/1983,18760.8,2,0.244978
5/6/1983,18846.2,2,0.246094
5/9/1983,18589.8,2,0.242746
5/10/1983,18718,2,0.24442
5/11/1983,18247.9,2,0.238281
5/12/1983,18077,2,0.236049
5/13/1983,18162.4,2,0.237165
5/16/1983,17692.4,2,0.231027
5/17/1983,17735.1,2,0.231585
5/18/1983,17948.8,2,0.234375
5/19/1983,18504.3,2,0.241629
5/20/1983,19444.5,2,0.253906
5/23/1983,19658.1,2,0.256696
5/24/1983,20683.8,2,0.270089
5/25/1983,20512.9,2,0.267857
5/26/1983,20299.2,2,0.265067
5/27/1983,20299.2,2,0.265067
5/31/1983,19743.7,2,0.257813
6/1/1983,19871.9,2,0.259487
6/2/1983,20000.1,2,0.261161
6/3/1983,20983,2,0.273996
6/6/1983,21453.1,2,0.280134
6/7/1983,20726.5,2,0.270647
6/8/1983,20470.1,2,0.267299
6/9/1983,20341.9,2,0.265625
6/10/1983,20256.5,2,0.264509
6/13/1983,19572.7,2,0.25558
6/14/1983,19145.4,2,0.25
6/15/1983,18589.8,2,0.242746
6/16/1983,19572.7,2,0.25558
6/17/1983,19188.1,2,0.250558
6/20/1983,18247.9,2,0.238281
6/21/1983,18376.1,2,0.239955
6/22/1983,18931.7,2,0.24721
6/23/1983,18333.4,2,0.239397
6/24/1983,18205.2,2,0.237723
6/27/1983,17222.2,2,0.224888
6/28/1983,16025.7,2,0.209263
6/29/1983,16794.9,2,0.219308
6/30/1983,16709.5,2,0.218192
7/1/1983,16837.6,2,0.219866
7/5/1983,16153.9,2,0.210938
7/6/1983,16196.7,2,0.211496
7/7/1983,15982.9,2,0.208705
7/8/1983,15812,2,0.206473
7/11/1983,16239.4,2,0.212054
7/12/1983,15854.7,2,0.207031
7/13/1983,15769.3,2,0.205915
7/14/1983,15726.5,2,0.205357
7/15/1983,15171,2,0.198103
7/18/1983,15128.3,2,0.197545
7/19/1983,14957.3,2,0.195313
7/20/1983,14102.6,2,0.184152
7/21/1983,14829.1,2,0.193638
7/22/1983,14957.3,2,0.195313
7/25/1983,14743.6,2,0.192522
7/26/1983,13376.1,2,0.174665
7/27/1983,12393.2,2,0.16183
7/28/1983,11624,2,0.151786
7/29/1983,11923.1,2,0.155692
8/1/1983,11794.9,2,0.154018
8/2/1983,11752.2,2,0.15346
8/3/1983,11923.1,2,0.155692
8/4/1983,11367.6,2,0.148438
8/5/1983,11581.3,2,0.151228
8/8/1983,11624,2,0.151786
8/9/1983,11752.2,2,0.15346
8/10/1983,11709.5,2,0.152902
8/11/1983,11538.5,2,0.15067
8/12/1983,11453.1,2,0.149554
8/15/1983,11752.2,2,0.15346
8/16/1983,11581.3,2,0.151228
8/17/1983,11324.8,2,0.147879
8/18/1983,11453.1,2,0.149554
8/19/1983,11538.5,2,0.15067
8/22/1983,11495.8,2,0.150112
8/23/1983,10897.5,2,0.142299
8/24/1983,10341.9,2,0.135045
8/25/1983,10427.4,2,0.136161
8/26/1983,10555.6,2,0.137835
8/29/1983,10683.8,2,0.139509
8/30/1983,11239.3,2,0.146763
8/31/1983,12735.1,2,0.166295
9/1/1983,12435.9,2,0.162388
9/2/1983,12991.5,2,0.169643
9/6/1983,13461.6,2,0.175781
9/7/1983,11837.6,2,0.154576
9/8/1983,10854.7,2,0.141741
9/9/1983,10470.1,2,0.136719
9/12/1983,10470.1,2,0.136719
9/13/1983,10940.2,2,0.142857
9/14/1983,10812,2,0.141183
9/15/1983,10299.2,2,0.134487
9/16/1983,10042.7,2,0.131138
9/19/1983,10940.2,2,0.142857
9/20/1983,10982.9,2,0.143415
9/21/1983,10769.3,2,0.140625
9/22/1983,11111.1,2,0.145089
9/23/1983,8290.63,2,0.108259
9/26/1983,8504.29,2,0.111049
9/27/1983,8034.23,2,0.104911
9/28/1983,7820.57,2,0.102121
9/29/1983,7777.84,2,0.101563
9/30/1983,7906.03,2,0.103237
10/3/1983,7906.03,2,0.103237
10/4/1983,7820.57,2,0.102121
10/5/1983,7692.3,2,0.100446
10/6/1983,7606.83,2,0.09933
10/7/1983,6965.84,2,0.09096
10/10/1983,6752.18,2,0.08817
10/11/1983,6623.99,2,0.086496
10/12/1983,7222.24,2,0.094308
10/13/1983,7863.3,2,0.102679
10/14/1983,7777.84,2,0.101563
10/17/1983,7179.51,2,0.09375
10/18/1983,6623.99,2,0.086496
10/19/1983,7350.44,2,0.095982
10/20/1983,6965.84,2,0.09096
10/21/1983,6794.91,2,0.088728
10/24/1983,7222.24,2,0.094308
10/25/1983,7264.97,2,0.094866
10/26/1983,6880.38,2,0.089844
10/27/1983,7222.24,2,0.094308
10/28/1983,7136.77,2,0.093192
10/31/1983,7735.03,2,0.101004
11/1/1983,7863.3,2,0.102679
11/2/1983,8034.23,2,0.104911
11/3/1983,7478.63,2,0.097656
11/4/1983,7222.24,2,0.094308
11/7/1983,7179.51,2,0.09375
11/8/1983,6111.12,2,0.079799
11/9/1983,6581.25,2,0.085938
11/10/1983,6709.45,2,0.087612
11/11/1983,6837.65,2,0.089286
11/14/1983,6752.18,2,0.08817
11/15/1983,6752.18,2,0.08817
11/16/1983,6837.65,2,0.089286
11/17/1983,7008.58,2,0.091518
11/18/1983,7051.31,2,0.092076
11/21/1983,7350.44,2,0.095982
11/22/1983,7350.44,2,0.095982
11/23/1983,6965.84,2,0.09096
11/25/1983,7008.58,2,0.091518
11/28/1983,7179.51,2,0.09375
11/29/1983,7094.04,2,0.092634
11/30/1983,6965.84,2,0.09096
12/1/1983,6923.11,2,0.090402
12/2/1983,6794.91,1,0.088728
12/5/1983,6794.91,2,0.09096
12/6/1983,6794.91,2,0.091518
12/7/1983,6794.91,2,0.09375
12/8/1983,6794.91,2,0.095982
12/9/1983,6794.91,2,0.09654
12/12/1983,6794.91,2,0.095982
12/13/1983,6794.91,2,0.100446
12/14/1983,6794.91,2,0.104353
12/15/1983,6794.91,2,0.108817
12/16/1983,6794.91,2,0.110491
12/19/1983,6794.91,2,0.107143
12/20/1983,6794.91,2,0.104353
12/21/1983,6794.91,2,0.108259
12/22/1983,6794.91,2,0.110491
12/23/1983,6794.91,2,0.109933
12/27/1983,6794.91,2,0.110491
12/28/1983,6794.91,2,0.111607
12/29/1983,6794.91,2,0.108817
12/30/1983,6794.91,2,0.108817
1/3/1984,6794.91,2,0.114397
1/4/1984,6794.91,2,0.124442
1/5/1984,6794.91,2,0.126116
1/6/1984,6794.91,2,0.123884
1/9/1984,6794.91,2,0.117188
1/10/1984,6794.91,2,0.123326
1/11/1984,6794.91,2,0.125
1/12/1984,6794.91,2,0.124442
1/13/1984,6794.91,2,0.121652
1/16/1984,6794.91,2,0.124442
1/17/1984,6794.91,2,0.12779
1/18/1984,6794.91,2,0.128348
1/19/1984,6794.91,2,0.129464
1/20/1984,6794.91,2,0.12779
1/23/1984,6794.91,2,0.128906
1/24/1984,6794.91,2,0.121652
1/25/1984,6794.91,2,0.120536
1/26/1984,6794.91,2,0.123326
1/27/1984,6794.91,2,0.116629
