date,total_value,action,price
8/23/1988,24430.5,2,0.352679
8/24/1988,25203.6,2,0.363839
8/25/1988,24817,2,0.358259
8/26/1988,24894.4,2,0.359375
8/29/1988,25280.9,2,0.364955
8/30/1988,25280.9,2,0.364955
8/31/1988,24662.4,2,0.356027
9/1/1988,24043.9,2,0.347098
9/2/1988,24585.1,2,0.354911
9/6/1988,24043.9,2,0.347098
9/7/1988,23657.4,2,0.341518
9/8/1988,23966.6,2,0.345982
9/9/1988,25049,2,0.361607
9/12/1988,25358.2,2,0.366071
9/13/1988,25358.2,2,0.366071
9/14/1988,25976.7,2,0.375
9/15/1988,25744.8,2,0.371652
9/16/1988,26131.3,2,0.377232
9/19/1988,25822.1,2,0.372768
9/20/1988,25667.5,2,0.370536
9/21/1988,26440.6,2,0.381696
9/22/1988,27213.7,2,0.392857
9/23/1988,27059.1,1,0.390625
9/26/1988,27059.1,2,0.381696
9/27/1988,27059.1,2,0.387277
9/28/1988,27059.1,2,0.388393
9/29/1988,27059.1,2,0.392857
9/30/1988,27059.1,2,0.386161
10/3/1988,27059.1,2,0.379464
10/4/1988,27059.1,2,0.370536
10/5/1988,27059.1,2,0.364955
10/6/1988,27059.1,2,0.354911
10/7/1988,27059.1,2,0.354911
10/10/1988,27059.1,2,0.34375
10/11/1988,27059.1,2,0.348214
10/12/1988,27059.1,2,0.345982
10/13/1988,27059.1,2,0.348214
10/14/1988,27059.1,2,0.345982
10/17/1988,27059.1,2,0.34375
10/18/1988,27059.1,2,0.351563
10/19/1988,27059.1,2,0.357143
10/20/1988,27059.1,2,0.370536
10/21/1988,27059.1,2,0.366071
10/24/1988,27059.1,2,0.357143
10/25/1988,27059.1,2,0.356027
10/26/1988,27059.1,2,0.350446
10/27/1988,27059.1,2,0.348214
10/28/1988,27059.1,2,0.34375
10/31/1988,27059.1,2,0.344866
11/1/1988,27059.1,2,0.339286
11/2/1988,27059.1,2,0.332589
11/3/1988,27059.1,2,0.331473
11/4/1988,27059.1,2,0.337054
11/7/1988,27059.1,2,0.334821
11/8/1988,27059.1,2,0.34375
11/9/1988,27059.1,2,0.350446
11/10/1988,27059.1,2,0.352679
11/11/1988,27059.1,2,0.34375
11/14/1988,27059.1,2,0.347098
11/15/1988,27059.1,2,0.348214
11/16/1988,27059.1,2,0.339286
11/17/1988,27059.1,2,0.341518
11/18/1988,27059.1,2,0.339286
11/21/1988,27059.1,2,0.327009
11/22/1988,27059.1,2,0.322545
11/23/1988,27059.1,2,0.329241
11/25/1988,27059.1,2,0.325893
11/28/1988,27059.1,2,0.325893
11/29/1988,27059.1,2,0.328125
11/30/1988,27059.1,2,0.335938
12/1/1988,27059.1,2,0.345982
12/2/1988,27059.1,2,0.350446
12/5/1988,27059.1,2,0.352679
12/6/1988,27059.1,2,0.352679
12/7/1988,27059.1,2,0.351563
12/8/1988,27059.1,2,0.34933
12/9/1988,27059.1,2,0.34933
12/12/1988,27059.1,2,0.34375
12/13/1988,27059.1,2,0.345982
12/14/1988,27059.1,2,0.354911
12/15/1988,27059.1,2,0.352679
12/16/1988,27059.1,2,0.358259
12/19/1988,27059.1,2,0.363839
12/20/1988,27059.1,2,0.366071
12/21/1988,27059.1,2,0.372768
12/22/1988,27059.1,2,0.366071
12/23/1988,27059.1,2,0.367188
12/27/1988,27059.1,2,0.361607
12/28/1988,27059.1,2,0.359375
12/29/1988,27059.1,2,0.361607
12/30/1988,27059.1,2,0.359375
1/3/1989,27059.1,2,0.360491
1/4/1989,27059.1,2,0.375
1/5/1989,27059.1,2,0.377232
1/6/1989,27059.1,2,0.38058
1/9/1989,27059.1,2,0.383929
1/10/1989,27059.1,2,0.38058
1/11/1989,27059.1,2,0.376116
1/12/1989,27059.1,2,0.381696
1/13/1989,27059.1,2,0.386161
1/16/1989,27059.1,2,0.390625
1/17/1989,27059.1,2,0.360491
1/18/1989,27059.1,2,0.354911
1/19/1989,27059.1,2,0.361607
1/20/1989,27059.1,2,0.366071
1/23/1989,27059.1,2,0.366071
1/24/1989,27059.1,2,0.371652
1/25/1989,27059.1,2,0.370536
1/26/1989,27059.1,2,0.372768
1/27/1989,27059.1,2,0.335938
1/30/1989,27059.1,2,0.333705
1/31/1989,27059.1,2,0.337054
2/1/1989,27059.1,2,0.350446
2/2/1989,27059.1,2,0.354911
2/3/1989,27059.1,2,0.350446
2/6/1989,27059.1,2,0.34375
2/7/1989,27059.1,2,0.348214
2/8/1989,27059.1,2,0.341518
2/9/1989,27059.1,2,0.341518
2/10/1989,27059.1,2,0.332589
2/13/1989,27059.1,2,0.330357
2/14/1989,27059.1,2,0.319196
2/15/1989,27059.1,2,0.323661
2/16/1989,27059.1,2,0.324777
2/17/1989,27059.1,2,0.328125
2/21/1989,27059.1,2,0.334821
2/22/1989,27059.1,2,0.328125
2/23/1989,27059.1,2,0.328125
2/24/1989,27059.1,2,0.321429
2/27/1989,27059.1,2,0.325893
2/28/1989,27059.1,2,0.323661
3/1/1989,27059.1,2,0.321429
3/2/1989,27059.1,2,0.3125
3/3/1989,27059.1,2,0.310268
3/6/1989,27059.1,2,0.316964
3/7/1989,27059.1,2,0.319196
3/8/1989,27059.1,2,0.314732
3/9/1989,27059.1,2,0.308036
3/10/1989,27059.1,2,0.3125
3/13/1989,27059.1,2,0.3125
3/14/1989,27059.1,2,0.314732
3/15/1989,27059.1,2,0.3125
3/16/1989,27059.1,2,0.314732
3/17/1989,27059.1,2,0.311384
3/20/1989,27059.1,2,0.311384
3/21/1989,27059.1,2,0.311384
3/22/1989,27059.1,2,0.302455
3/23/1989,27059.1,2,0.30692
3/27/1989,27059.1,2,0.301339
3/28/1989,27059.1,2,0.303571
3/29/1989,27059.1,2,0.305804
3/30/1989,27059.1,2,0.310268
3/31/1989,27059.1,2,0.31808
4/3/1989,27059.1,2,0.3125
4/4/1989,27059.1,2,0.308036
4/5/1989,27059.1,2,0.3125
4/6/1989,27059.1,2,0.321429
4/7/1989,27059.1,2,0.333705
4/10/1989,27059.1,2,0.330357
4/11/1989,27059.1,2,0.337054
4/12/1989,27059.1,2,0.34375
4/13/1989,27059.1,2,0.34375
4/14/1989,27059.1,2,0.345982
4/17/1989,27059.1,2,0.350446
4/18/1989,27059.1,2,0.358259
4/19/1989,27059.1,2,0.364955
4/20/1989,27059.1,2,0.363839
4/21/1989,27059.1,2,0.358259
4/24/1989,27059.1,2,0.358259
4/25/1989,27059.1,2,0.357143
4/26/1989,27059.1,2,0.354911
4/27/1989,27059.1,2,0.351563
4/28/1989,27059.1,2,0.348214
5/1/1989,27059.1,2,0.348214
5/2/1989,27059.1,2,0.356027
5/3/1989,27059.1,2,0.359375
5/4/1989,27059.1,2,0.366071
5/5/1989,27059.1,2,0.370536
5/8/1989,27059.1,2,0.377232
5/9/1989,27059.1,2,0.379464
5/10/1989,27059.1,2,0.386161
5/11/1989,27059.1,2,0.391741
5/12/1989,27059.1,2,0.401786
5/15/1989,27059.1,2,0.410714
5/16/1989,27059.1,2,0.405134
5/17/1989,27059.1,2,0.404018
5/18/1989,27059.1,2,0.399554
5/19/1989,27059.1,2,0.408482
5/22/1989,27059.1,2,0.410714
5/23/1989,27059.1,2,0.40625
5/24/1989,27059.1,2,0.426339
5/25/1989,27059.1,0,0.430804
5/26/1989,27199.3,2,0.433036
5/30/1989,26638.4,2,0.424107
5/31/1989,26778.6,2,0.426339
6/1/1989,27339.5,2,0.435268
6/2/1989,27479.7,2,0.4375
6/5/1989,26358.1,2,0.419643
6/6/1989,26217.9,2,0.417411
6/7/1989,27059.1,2,0.430804
6/8/1989,26708.5,2,0.425223
6/9/1989,26358.1,2,0.419643
6/12/1989,26638.4,2,0.424107
6/13/1989,27199.3,2,0.433036
6/14/1989,27830.1,2,0.44308
6/15/1989,26638.4,2,0.424107
6/16/1989,24956,2,0.397321
6/19/1989,24675.6,2,0.392857
6/20/1989,24114.8,2,0.383929
6/21/1989,23834.4,2,0.379464
6/22/1989,24255,2,0.386161
6/23/1989,24605.5,2,0.391741
6/26/1989,24395.2,2,0.388393
6/27/1989,23904.5,2,0.38058
6/28/1989,23413.8,2,0.372768
6/29/1989,22782.9,2,0.362723
6/30/1989,23133.4,2,0.368304
7/3/1989,22853,2,0.363839
7/5/1989,22712.8,2,0.361607
7/6/1989,23133.4,2,0.368304
7/7/1989,23133.4,2,0.368304
7/10/1989,22712.8,2,0.361607
7/11/1989,22292.2,2,0.354911
7/12/1989,22432.4,2,0.357143
7/13/1989,22782.9,2,0.362723
7/14/1989,22853,2,0.363839
7/17/1989,22853,2,0.363839
7/18/1989,22011.7,2,0.350446
7/19/1989,22712.8,2,0.361607
7/20/1989,22432.4,2,0.357143
7/21/1989,22432.4,2,0.357143
7/24/1989,22011.7,2,0.350446
7/25/1989,21731.4,2,0.345982
7/26/1989,21451,2,0.341518
7/27/1989,22011.7,2,0.350446
7/28/1989,22081.9,2,0.351563
7/31/1989,22292.2,2,0.354911
8/1/1989,22362.3,2,0.356027
8/2/1989,22712.8,2,0.361607
8/3/1989,23133.4,2,0.368304
8/4/1989,23974.6,2,0.381696
8/7/1989,24535.4,2,0.390625
8/8/1989,24745.7,2,0.393973
8/9/1989,24675.6,2,0.392857
8/10/1989,24255,2,0.386161
8/11/1989,23483.9,2,0.373884
8/14/1989,22853,2,0.363839
8/15/1989,23203.5,2,0.36942
8/16/1989,22642.7,2,0.360491
8/17/1989,22993.2,2,0.366071
8/18/1989,23694.2,2,0.377232
8/21/1989,23694.2,2,0.377232
8/22/1989,24044.7,2,0.382813
8/23/1989,24535.4,2,0.390625
8/24/1989,24745.7,2,0.393973
8/25/1989,25096.2,2,0.399554
8/28/1989,25096.2,2,0.399554
8/29/1989,24745.7,2,0.393973
8/30/1989,24956,2,0.397321
8/31/1989,24956,2,0.397321
9/1/1989,25026.2,2,0.398438
9/5/1989,25096.2,2,0.399554
9/6/1989,25096.2,2,0.399554
9/7/1989,25096.2,2,0.399554
9/8/1989,25236.4,2,0.401786
9/11/1989,25657,2,0.408482
9/12/1989,25797.2,2,0.410714
9/13/1989,25236.4,2,0.401786
9/14/1989,25096.2,2,0.399554
9/15/1989,25236.4,2,0.401786
9/18/1989,24675.6,2,0.392857
9/19/1989,24255,2,0.386161
9/20/1989,25026.2,2,0.398438
9/21/1989,25096.2,2,0.399554
9/22/1989,25166.3,2,0.40067
9/25/1989,25376.6,2,0.404018
9/26/1989,25376.6,2,0.404018
9/27/1989,25096.2,2,0.399554
9/28/1989,25516.8,2,0.40625
9/29/1989,24956,2,0.397321
10/2/1989,24885.9,2,0.396205
10/3/1989,24465.3,2,0.389509
10/4/1989,24815.8,2,0.395089
10/5/1989,25516.8,2,0.40625
10/6/1989,26989,2,0.429688
10/9/1989,27760,2,0.441964
10/10/1989,27760,2,0.441964
10/11/1989,27409.6,2,0.436384
10/12/1989,27339.5,2,0.435268
10/13/1989,25657,2,0.408482
10/16/1989,26217.9,2,0.417411
10/17/1989,26498.2,2,0.421875
10/18/1989,27059.1,2,0.430804
10/19/1989,27339.5,2,0.435268
10/20/1989,26918.8,2,0.428571
10/23/1989,26217.9,2,0.417411
10/24/1989,26708.5,2,0.425223
10/25/1989,26077.7,2,0.415179
10/26/1989,25376.6,2,0.404018
10/27/1989,25376.6,2,0.404018
10/30/1989,25657,2,0.408482
10/31/1989,26077.7,2,0.415179
11/1/1989,25867.3,2,0.41183
11/2/1989,24675.6,2,0.392857
11/3/1989,24255,2,0.386161
11/6/1989,24255,2,0.386161
11/7/1989,24675.6,2,0.392857
11/8/1989,25236.4,2,0.401786
11/9/1989,25797.2,2,0.410714
11/10/1989,26217.9,2,0.417411
11/13/1989,26077.7,2,0.415179
11/14/1989,25096.2,2,0.399554
11/15/1989,24815.8,2,0.395089
11/16/1989,25096.2,2,0.399554
11/17/1989,25096.2,2,0.399554
11/20/1989,25376.6,2,0.404018
11/21/1989,25376.6,2,0.404018
11/22/1989,25096.2,2,0.399554
11/24/1989,25096.2,2,0.399554
11/27/1989,24675.6,2,0.392857
11/28/1989,24745.7,2,0.393973
11/29/1989,24675.6,2,0.392857
11/30/1989,24815.8,2,0.395089
12/1/1989,24675.6,2,0.392857
12/4/1989,25376.6,2,0.404018
12/5/1989,25236.4,2,0.401786
12/6/1989,23974.6,2,0.381696
12/7/1989,23974.6,2,0.381696
12/8/1989,23413.8,2,0.372768
12/11/1989,22011.7,2,0.350446
12/12/1989,20189.2,2,0.321429
12/13/1989,20189.2,2,0.321429
12/14/1989,19558.2,2,0.311384
12/15/1989,18927.3,2,0.301339
12/18/1989,19488.1,2,0.310268
12/19/1989,19628.3,2,0.3125
12/20/1989,20048.9,2,0.319196
12/21/1989,20329.4,2,0.323661
12/22/1989,20469.6,2,0.325893
12/26/1989,19908.7,2,0.316964
12/27/1989,19698.4,2,0.313616
12/28/1989,19418,2,0.309152
12/29/1989,19768.5,1,0.314732
1/2/1990,19768.5,2,0.332589
1/3/1990,19768.5,2,0.334821
1/4/1990,19768.5,2,0.335938
1/5/1990,19768.5,2,0.337054
1/8/1990,19768.5,2,0.339286
1/9/1990,19768.5,2,0.335938
1/10/1990,19768.5,2,0.321429
1/11/1990,19768.5,2,0.308036
1/12/1990,19768.5,2,0.308036
1/15/1990,19768.5,2,0.305804
1/16/1990,19768.5,2,0.311384
1/17/1990,19768.5,2,0.296875
1/18/1990,19768.5,2,0.289063
1/19/1990,19768.5,2,0.305804
1/22/1990,19768.5,2,0.296875
1/23/1990,19768.5,2,0.301339
1/24/1990,19768.5,2,0.303571
1/25/1990,19768.5,2,0.304688
1/26/1990,19768.5,2,0.292411
1/29/1990,19768.5,2,0.296875
1/30/1990,19768.5,2,0.303571
1/31/1990,19768.5,2,0.303571
2/1/1990,19768.5,2,0.300223
2/2/1990,19768.5,2,0.305804
2/5/1990,19768.5,2,0.3125
2/6/1990,19768.5,2,0.310268
2/7/1990,19768.5,2,0.296875
2/8/1990,19768.5,2,0.294643
2/9/1990,19768.5,2,0.305804
2/12/1990,19768.5,2,0.303571
2/13/1990,19768.5,2,0.308036
2/14/1990,19768.5,2,0.305804
2/15/1990,19768.5,2,0.305804
2/16/1990,19768.5,2,0.301339
2/20/1990,19768.5,2,0.299107
2/21/1990,19768.5,2,0.303571
2/22/1990,19768.5,2,0.294643
2/23/1990,19768.5,2,0.296875
2/26/1990,19768.5,2,0.303571
2/27/1990,19768.5,2,0.299107
2/28/1990,19768.5,2,0.303571
3/1/1990,19768.5,2,0.305804
3/2/1990,19768.5,2,0.301339
3/5/1990,19768.5,2,0.308036
3/6/1990,19768.5,2,0.314732
3/7/1990,19768.5,2,0.315848
3/8/1990,19768.5,2,0.328125
3/9/1990,19768.5,2,0.329241
3/12/1990,19768.5,2,0.327009
3/13/1990,19768.5,2,0.329241
3/14/1990,19768.5,2,0.330357
3/15/1990,19768.5,2,0.328125
3/16/1990,19768.5,2,0.359375
3/19/1990,19768.5,2,0.378348
3/20/1990,19768.5,2,0.36942
3/21/1990,19768.5,2,0.371652
3/22/1990,19768.5,2,0.363839
3/23/1990,19768.5,2,0.377232
3/26/1990,19768.5,2,0.377232
3/27/1990,19768.5,2,0.375
3/28/1990,19768.5,2,0.368304
3/29/1990,19768.5,2,0.367188
3/30/1990,19768.5,2,0.359375
4/2/1990,19768.5,2,0.359375
4/3/1990,19768.5,2,0.372768
4/4/1990,19768.5,2,0.368304
4/5/1990,19768.5,2,0.359375
4/6/1990,19768.5,2,0.356027
4/9/1990,19768.5,2,0.367188
4/10/1990,19768.5,2,0.368304
4/11/1990,19768.5,2,0.379464
4/12/1990,19768.5,2,0.386161
4/16/1990,19768.5,2,0.390625
4/17/1990,19768.5,2,0.386161
4/18/1990,19768.5,2,0.386161
4/19/1990,19768.5,2,0.359375
4/20/1990,19768.5,2,0.359375
4/23/1990,19768.5,2,0.354911
4/24/1990,19768.5,2,0.345982
4/25/1990,19768.5,2,0.345982
4/26/1990,19768.5,2,0.347098
4/27/1990,19768.5,2,0.34933
4/30/1990,19768.5,2,0.351563
5/1/1990,19768.5,2,0.353795
5/2/1990,19768.5,2,0.354911
5/3/1990,19768.5,2,0.357143
5/4/1990,19768.5,2,0.357143
5/7/1990,19768.5,2,0.370536
5/8/1990,19768.5,2,0.372768
5/9/1990,19768.5,2,0.373884
5/10/1990,19768.5,2,0.36942
5/11/1990,19768.5,2,0.38058
5/14/1990,19768.5,2,0.372768
5/15/1990,19768.5,2,0.372768
5/16/1990,19768.5,2,0.371652
5/17/1990,19768.5,2,0.370536
5/18/1990,19768.5,2,0.354911
5/21/1990,19768.5,2,0.352679
5/22/1990,19768.5,0,0.36942
5/23/1990,20067.1,2,0.375
5/24/1990,20067.1,2,0.375
5/25/1990,19111.6,2,0.357143
5/29/1990,19589.3,2,0.366071
5/30/1990,19768.5,2,0.36942
5/31/1990,19708.8,2,0.368304
6/1/1990,19469.9,2,0.363839
6/4/1990,19469.9,2,0.363839
6/5/1990,18872.7,2,0.352679
6/6/1990,18872.7,2,0.352679
6/7/1990,18633.7,2,0.348214
6/8/1990,18275.4,2,0.341518
6/11/1990,18633.7,2,0.348214
6/12/1990,19350.4,2,0.361607
6/13/1990,18992.1,2,0.354911
6/14/1990,18992.1,2,0.354911
6/15/1990,18872.7,2,0.352679
6/18/1990,18753.2,2,0.350446
6/19/1990,18932.4,2,0.353795
6/20/1990,19111.6,2,0.357143
6/21/1990,20007.4,2,0.373884
6/22/1990,19828.2,2,0.370536
6/25/1990,19708.8,2,0.368304
6/26/1990,19410.2,2,0.362723
6/27/1990,19828.2,2,0.370536
6/28/1990,20544.9,2,0.383929
6/29/1990,21381.1,2,0.399554
7/2/1990,21022.7,2,0.392857
7/3/1990,21022.7,2,0.392857
7/5/1990,20783.8,2,0.388393
7/6/1990,21381.1,2,0.399554
7/9/1990,22276.9,2,0.416295
7/10/1990,22456.1,2,0.419643
7/11/1990,22456.1,2,0.419643
7/12/1990,22635.2,2,0.422991
7/13/1990,22336.6,2,0.417411
7/16/1990,21799.1,2,0.407366
7/17/1990,21142.1,2,0.395089
7/18/1990,21321.3,2,0.398438
7/19/1990,19947.7,2,0.372768
7/20/1990,19589.3,2,0.366071
7/23/1990,19828.2,2,0.370536
7/24/1990,20126.8,2,0.376116
7/25/1990,20186.6,2,0.377232
7/26/1990,19768.5,2,0.36942
7/27/1990,19768.5,2,0.36942
7/30/1990,20246.3,2,0.378348
7/31/1990,20067.1,2,0.375
8/1/1990,20246.3,2,0.378348
8/2/1990,20783.8,2,0.388393
8/3/1990,19708.8,2,0.368304
8/6/1990,18872.7,2,0.352679
8/7/1990,18872.7,2,0.352679
8/8/1990,19171.3,2,0.358259
8/9/1990,18872.7,2,0.352679
8/10/1990,18514.3,2,0.345982
8/13/1990,19051.8,2,0.356027
8/14/1990,18992.1,2,0.354911
8/15/1990,18753.2,2,0.350446
8/16/1990,18394.9,2,0.34375
8/17/1990,17439.3,2,0.325893
8/20/1990,17558.7,2,0.328125
8/21/1990,17319.9,2,0.323661
8/22/1990,16782.3,2,0.313616
8/23/1990,16483.7,2,0.308036
8/24/1990,16961.5,2,0.316964
8/27/1990,18036.5,2,0.337054
8/28/1990,18215.7,2,0.340402
8/29/1990,17797.6,2,0.332589
8/30/1990,17319.9,2,0.323661
8/31/1990,17678.2,2,0.330357
9/4/1990,17678.2,2,0.330357
9/5/1990,17200.4,2,0.321429
9/6/1990,17080.9,2,0.319196
9/7/1990,17379.6,2,0.324777
9/10/1990,17080.9,2,0.319196
9/11/1990,16244.8,2,0.303571
9/12/1990,16244.8,2,0.303571
9/13/1990,16125.3,2,0.301339
9/14/1990,16244.8,2,0.303571
9/17/1990,16125.3,2,0.301339
9/18/1990,15946.2,2,0.297991
9/19/1990,15528.2,2,0.290179
9/20/1990,15110.1,2,0.282366
9/21/1990,15050.3,1,0.28125
9/24/1990,15050.3,2,0.270089
9/25/1990,15050.3,2,0.267857
9/26/1990,15050.3,2,0.265625
9/27/1990,15050.3,2,0.252232
9/28/1990,15050.3,2,0.258929
10/1/1990,15050.3,2,0.272321
10/2/1990,15050.3,2,0.264509
10/3/1990,15050.3,2,0.241071
10/4/1990,15050.3,2,0.25
10/5/1990,15050.3,2,0.25
10/8/1990,15050.3,2,0.260045
10/9/1990,15050.3,2,0.25
10/10/1990,15050.3,2,0.236607
10/11/1990,15050.3,2,0.247768
10/12/1990,15050.3,2,0.252232
10/15/1990,15050.3,2,0.247768
10/16/1990,15050.3,2,0.223214
10/17/1990,15050.3,2,0.236607
10/18/1990,15050.3,2,0.254464
10/19/1990,15050.3,2,0.280134
10/22/1990,15050.3,2,0.277902
10/23/1990,15050.3,2,0.276786
10/24/1990,15050.3,2,0.272321
10/25/1990,15050.3,2,0.267857
10/26/1990,15050.3,2,0.267857
10/29/1990,15050.3,2,0.266741
10/30/1990,15050.3,2,0.271205
10/31/1990,15050.3,2,0.274554
11/1/1990,15050.3,2,0.272321
11/2/1990,15050.3,2,0.283482
11/5/1990,15050.3,2,0.296875
11/6/1990,15050.3,2,0.299107
11/7/1990,15050.3,2,0.296875
11/8/1990,15050.3,2,0.308036
11/9/1990,15050.3,2,0.316964
11/12/1990,15050.3,2,0.323661
11/13/1990,15050.3,2,0.321429
11/14/1990,15050.3,2,0.330357
11/15/1990,15050.3,2,0.321429
11/16/1990,15050.3,2,0.313616
11/19/1990,15050.3,2,0.324777
11/20/1990,15050.3,2,0.316964
11/21/1990,15050.3,2,0.322545
11/23/1990,15050.3,2,0.324777
11/26/1990,15050.3,2,0.328125
11/27/1990,15050.3,2,0.334821
11/28/1990,15050.3,2,0.328125
11/29/1990,15050.3,2,0.328125
11/30/1990,15050.3,2,0.328125
12/3/1990,15050.3,2,0.340402
12/4/1990,15050.3,2,0.34375
12/5/1990,15050.3,2,0.358259
12/6/1990,15050.3,2,0.368304
12/7/1990,15050.3,2,0.379464
12/10/1990,15050.3,2,0.372768
12/11/1990,15050.3,2,0.357143
12/12/1990,15050.3,2,0.353795
12/13/1990,15050.3,2,0.363839
12/14/1990,15050.3,2,0.356027
12/17/1990,15050.3,2,0.358259
12/18/1990,15050.3,2,0.377232
12/19/1990,15050.3,2,0.373884
12/20/1990,15050.3,2,0.392857
12/21/1990,15050.3,2,0.401786
12/24/1990,15050.3,2,0.392857
12/26/1990,15050.3,2,0.390625
12/27/1990,15050.3,2,0.388393
12/28/1990,15050.3,2,0.383929
12/31/1990,15050.3,2,0.383929
1/2/1991,15050.3,2,0.388393
1/3/1991,15050.3,2,0.383929
1/4/1991,15050.3,2,0.386161
1/7/1991,15050.3,2,0.386161
1/8/1991,15050.3,2,0.386161
1/9/1991,15050.3,0,0.404018
1/10/1991,15674,2,0.420759
1/11/1991,15632.4,2,0.419643
1/14/1991,15382.9,2,0.412946
1/15/1991,15549.3,2,0.417411
1/16/1991,16547,2,0.444196
1/17/1991,17045.9,2,0.457589
1/18/1991,16713.4,2,0.448661
1/21/1991,16879.7,2,0.453125
1/22/1991,17045.9,2,0.457589
1/23/1991,17212.3,2,0.462054
1/24/1991,17337,2,0.465402
1/25/1991,17794.3,2,0.477679
1/28/1991,18126.9,2,0.486607
1/29/1991,17877.5,2,0.479911
1/30/1991,18459.5,2,0.495536
1/31/1991,18459.5,2,0.495536
2/1/1991,18542.7,2,0.497768
2/4/1991,18376.4,2,0.493304
2/5/1991,19207.9,2,0.515625
2/6/1991,18916.9,2,0.507813
2/7/1991,19207.9,2,0.515625
2/8/1991,19914.7,2,0.534598
2/11/1991,20413.6,2,0.547991
2/12/1991,19956.2,2,0.535714
2/13/1991,19956.2,2,0.535714
2/14/1991,19000,2,0.510045
2/15/1991,19166.3,2,0.514509
2/19/1991,19956.2,2,0.535714
2/20/1991,20288.9,2,0.544643
2/21/1991,19623.7,2,0.526786
2/22/1991,19873.1,2,0.533482
2/25/1991,19291,2,0.517857
2/26/1991,19374.2,2,0.520089
2/27/1991,19374.2,2,0.520089
2/28/1991,19041.6,2,0.511161
3/1/1991,19207.9,2,0.515625
3/4/1991,19415.8,2,0.521205
3/5/1991,20995.6,2,0.563616
3/6/1991,20954.1,2,0.5625
3/7/1991,22367.6,2,0.600446
3/8/1991,21619.3,2,0.580357
3/11/1991,21120.3,2,0.566964
3/12/1991,20912.5,2,0.561384
3/13/1991,22035,2,0.591518
3/14/1991,21702.4,2,0.582589
3/15/1991,22035,2,0.591518
3/18/1991,22533.9,2,0.604911
3/19/1991,23116,2,0.620536
3/20/1991,22533.9,2,0.604911
3/21/1991,21536.1,2,0.578125
3/22/1991,21037.2,2,0.564732
3/25/1991,21453,2,0.575893
3/26/1991,23282.3,2,0.625
3/27/1991,23032.8,2,0.618304
3/28/1991,22617.1,2,0.607143
4/1/1991,22783.4,2,0.611607
4/2/1991,24197,2,0.649554
4/3/1991,23282.3,2,0.625
4/4/1991,23781.2,2,0.638393
4/5/1991,23074.4,2,0.61942
4/8/1991,23282.3,2,0.625
4/9/1991,22866.5,2,0.613839
4/10/1991,22242.9,2,0.597098
4/11/1991,23614.9,2,0.633929
4/12/1991,23864.3,2,0.640625
4/15/1991,20704.6,2,0.555804
4/16/1991,21369.8,2,0.573661
4/17/1991,21037.2,2,0.564732
4/18/1991,20288.9,2,0.544643
4/19/1991,19831.5,2,0.532366
4/22/1991,20455.1,2,0.549107
4/23/1991,20455.1,2,0.549107
4/24/1991,20205.7,2,0.542411
4/25/1991,19457.3,2,0.522321
4/26/1991,19498.9,2,0.523438
4/29/1991,19374.2,2,0.520089
4/30/1991,18293.2,2,0.491071
5/1/1991,15715.5,2,0.421875
5/2/1991,16297.6,2,0.4375
5/3/1991,16297.6,2,0.4375
5/6/1991,16713.4,2,0.448661
5/7/1991,16838.1,2,0.452009
5/8/1991,16547,2,0.444196
5/9/1991,16879.7,2,0.453125
5/10/1991,17045.9,2,0.457589
5/13/1991,17544.9,2,0.470982
5/14/1991,17794.3,2,0.477679
5/15/1991,16796.5,2,0.450893
5/16/1991,16297.6,2,0.4375
5/17/1991,15632.4,2,0.419643
5/20/1991,14717.7,2,0.395089
5/21/1991,15050.3,2,0.404018
5/22/1991,15382.9,2,0.412946
5/23/1991,15008.8,2,0.402902
5/24/1991,15258.2,2,0.409598
5/28/1991,15299.8,2,0.410714
5/29/1991,15632.4,2,0.419643
5/30/1991,15840.3,2,0.425223
5/31/1991,15632.4,2,0.419643
6/3/1991,16380.7,2,0.439732
6/4/1991,16339.2,2,0.438616
6/5/1991,15965,2,0.428571
6/6/1991,15507.7,2,0.416295
6/7/1991,15341.4,2,0.41183
6/10/1991,15299.8,2,0.410714
6/11/1991,14842.5,2,0.398438
6/12/1991,14094.1,2,0.378348
6/13/1991,14010.9,2,0.376116
6/14/1991,13678.4,2,0.367188
6/17/1991,13969.4,2,0.375
6/18/1991,14010.9,2,0.376116
6/19/1991,13886.2,2,0.372768
6/20/1991,13969.4,2,0.375
6/21/1991,13969.4,2,0.375
6/24/1991,13886.2,2,0.372768
6/25/1991,14094.1,2,0.378348
6/26/1991,14302,2,0.383929
6/27/1991,14135.7,2,0.379464
6/28/1991,13803.1,2,0.370536
7/1/1991,14135.7,2,0.379464
7/2/1991,14052.5,2,0.377232
7/3/1991,14343.6,1,0.385045
7/5/1991,14343.6,2,0.407366
7/8/1991,14343.6,2,0.417411
7/9/1991,14343.6,2,0.418527
7/10/1991,14343.6,2,0.421875
7/11/1991,14343.6,2,0.417411
7/12/1991,14343.6,2,0.417411
7/15/1991,14343.6,2,0.40625
7/16/1991,14343.6,2,0.390625
7/17/1991,14343.6,2,0.379464
7/18/1991,14343.6,2,0.40067
7/19/1991,14343.6,2,0.410714
7/22/1991,14343.6,2,0.410714
7/23/1991,14343.6,2,0.401786
7/24/1991,14343.6,2,0.401786
7/25/1991,14343.6,2,0.404018
7/26/1991,14343.6,2,0.40067
