date,total_value,action,price
5/18/1981,10044.8,2,0.125
5/19/1981,9865.48,2,0.122768
5/20/1981,10179.4,2,0.126674
5/21/1981,10762.4,2,0.133929
5/22/1981,11255.6,2,0.140067
5/26/1981,11210.8,2,0.139509
5/27/1981,11838.5,2,0.147321
5/28/1981,11838.5,2,0.147321
5/29/1981,11883.4,2,0.147879
6/1/1981,11883.4,2,0.147879
6/2/1981,11300.4,2,0.140625
6/3/1981,11300.4,2,0.140625
6/4/1981,11524.6,2,0.143415
6/5/1981,11345.3,2,0.141183
6/8/1981,10941.7,2,0.136161
6/9/1981,11165.9,2,0.138951
6/10/1981,11300.4,2,0.140625
6/11/1981,11793.7,2,0.146763
6/12/1981,11659.2,2,0.145089
6/15/1981,11614.3,2,0.144531
6/16/1981,11390.1,2,0.141741
6/17/1981,11210.8,2,0.139509
6/18/1981,11165.9,2,0.138951
6/19/1981,10852,2,0.135045
6/22/1981,10448.4,2,0.130022
6/23/1981,10627.8,2,0.132254
6/24/1981,10358.7,2,0.128906
6/25/1981,10582.9,2,0.131696
6/26/1981,10448.4,1,0.130022
6/29/1981,10448.4,2,0.125558
6/30/1981,10448.4,2,0.116071
7/1/1981,10448.4,2,0.114955
7/2/1981,10448.4,2,0.114955
7/6/1981,10448.4,2,0.111049
7/7/1981,10448.4,2,0.112165
7/8/1981,10448.4,2,0.116629
7/9/1981,10448.4,2,0.107701
7/10/1981,10448.4,2,0.09933
7/13/1981,10448.4,2,0.101563
7/14/1981,10448.4,2,0.106027
7/15/1981,10448.4,2,0.108817
7/16/1981,10448.4,2,0.111607
7/17/1981,10448.4,2,0.115513
7/20/1981,10448.4,2,0.107701
7/21/1981,10448.4,2,0.107143
7/22/1981,10448.4,2,0.101004
7/23/1981,10448.4,2,0.103795
7/24/1981,10448.4,2,0.107143
7/27/1981,10448.4,2,0.111607
7/28/1981,10448.4,2,0.107701
7/29/1981,10448.4,2,0.106027
7/30/1981,10448.4,2,0.109933
7/31/1981,10448.4,2,0.111607
8/3/1981,10448.4,2,0.110491
8/4/1981,10448.4,2,0.112165
8/5/1981,10448.4,2,0.115513
8/6/1981,10448.4,2,0.112723
8/7/1981,10448.4,2,0.112723
8/10/1981,10448.4,2,0.112723
8/11/1981,10448.4,2,0.109375
8/12/1981,10448.4,2,0.107143
8/13/1981,10448.4,2,0.103795
8/14/1981,10448.4,2,0.102121
8/17/1981,10448.4,2,0.098772
8/18/1981,10448.4,2,0.09654
8/19/1981,10448.4,2,0.095424
8/20/1981,10448.4,2,0.09654
8/21/1981,10448.4,2,0.089844
8/24/1981,10448.4,2,0.084263
8/25/1981,10448.4,2,0.086496
8/26/1981,10448.4,2,0.084821
8/27/1981,10448.4,2,0.085379
8/28/1981,10448.4,2,0.089844
8/31/1981,10448.4,2,0.089844
9/1/1981,10448.4,2,0.095424
9/2/1981,10448.4,2,0.097098
9/3/1981,10448.4,2,0.092076
9/4/1981,10448.4,2,0.09096
9/8/1981,10448.4,2,0.08817
9/9/1981,10448.4,2,0.08817
9/10/1981,10448.4,2,0.088728
9/11/1981,10448.4,2,0.087612
9/14/1981,10448.4,2,0.084821
9/15/1981,10448.4,2,0.082589
9/16/1981,10448.4,2,0.080915
9/17/1981,10448.4,2,0.078683
9/18/1981,10448.4,2,0.079241
9/21/1981,10448.4,2,0.079799
9/22/1981,10448.4,2,0.075335
9/23/1981,10448.4,2,0.073661
9/24/1981,10448.4,2,0.073103
9/25/1981,10448.4,2,0.063616
9/28/1981,10448.4,2,0.064174
9/29/1981,10448.4,2,0.067522
9/30/1981,10448.4,2,0.06808
10/1/1981,10448.4,2,0.06808
10/2/1981,10448.4,2,0.073661
10/5/1981,10448.4,2,0.075893
10/6/1981,10448.4,2,0.075335
10/7/1981,10448.4,2,0.079799
10/8/1981,10448.4,2,0.082589
10/9/1981,10448.4,2,0.083147
10/12/1981,10448.4,2,0.085938
10/13/1981,10448.4,2,0.085938
10/14/1981,10448.4,2,0.080915
10/15/1981,10448.4,2,0.082589
10/16/1981,10448.4,2,0.081473
10/19/1981,10448.4,2,0.083147
10/20/1981,10448.4,2,0.087612
10/21/1981,10448.4,2,0.087612
10/22/1981,10448.4,2,0.087054
10/23/1981,10448.4,2,0.084821
10/26/1981,10448.4,2,0.084821
10/27/1981,10448.4,2,0.086496
10/28/1981,10448.4,2,0.089286
10/29/1981,10448.4,2,0.08817
10/30/1981,10448.4,0,0.089286
11/2/1981,10448.4,2,0.089286
11/3/1981,10317.8,2,0.08817
11/4/1981,10056.6,2,0.085938
11/5/1981,9338.22,2,0.079799
11/6/1981,9403.51,2,0.080357
11/9/1981,9534.11,1,0.081473
11/10/1981,9534.11,2,0.082031
11/11/1981,9534.11,2,0.084263
11/12/1981,9534.11,2,0.087054
11/13/1981,9534.11,2,0.080915
11/16/1981,9534.11,2,0.079799
11/17/1981,9534.11,2,0.081473
11/18/1981,9534.11,2,0.084263
11/19/1981,9534.11,2,0.084263
11/20/1981,9534.11,2,0.084821
11/23/1981,9534.11,2,0.080915
11/24/1981,9534.11,2,0.080357
11/25/1981,9534.11,2,0.082031
11/27/1981,9534.11,2,0.084263
11/30/1981,9534.11,2,0.083147
12/1/1981,9534.11,2,0.083147
12/2/1981,9534.11,2,0.083705
12/3/1981,9534.11,2,0.082589
12/4/1981,9534.11,2,0.084821
12/7/1981,9534.11,2,0.085379
12/8/1981,9534.11,2,0.083705
12/9/1981,9534.11,2,0.084263
12/10/1981,9534.11,2,0.084263
12/11/1981,9534.11,2,0.083705
12/14/1981,9534.11,2,0.080915
12/15/1981,9534.11,2,0.083147
12/16/1981,9534.11,2,0.087054
12/17/1981,9534.11,2,0.094308
12/18/1981,9534.11,2,0.102121
12/21/1981,9534.11,2,0.097656
12/22/1981,9534.11,0,0.09933
12/23/1981,9319.87,2,0.097098
12/24/1981,9373.43,2,0.097656
12/28/1981,8944.96,2,0.093192
12/29/1981,9105.64,2,0.094866
12/30/1981,9480.55,2,0.098772
12/31/1981,9480.55,2,0.098772
1/4/1982,9426.99,2,0.098214
1/5/1982,8944.96,2,0.093192
1/6/1982,8837.84,2,0.092076
1/7/1982,8141.48,2,0.084821
1/8/1982,8516.49,2,0.088728
1/11/1982,7980.8,2,0.083147
1/12/1982,7713,2,0.080357
1/13/1982,7659.44,1,0.079799
1/14/1982,7659.44,2,0.083705
1/15/1982,7659.44,2,0.089286
1/18/1982,7659.44,2,0.09096
1/19/1982,7659.44,2,0.088728
1/20/1982,7659.44,2,0.090402
1/21/1982,7659.44,2,0.092076
1/22/1982,7659.44,2,0.092634
1/25/1982,7659.44,2,0.089844
1/26/1982,7659.44,2,0.086496
1/27/1982,7659.44,2,0.087054
1/28/1982,7659.44,2,0.089844
1/29/1982,7659.44,2,0.09096
2/1/1982,7659.44,2,0.089844
2/2/1982,7659.44,2,0.090402
2/3/1982,7659.44,2,0.090402
2/4/1982,7659.44,2,0.08817
2/5/1982,7659.44,2,0.08817
2/8/1982,7659.44,2,0.082589
2/9/1982,7659.44,2,0.082589
2/10/1982,7659.44,2,0.083705
2/11/1982,7659.44,2,0.082589
2/12/1982,7659.44,2,0.083705
2/16/1982,7659.44,2,0.082031
2/17/1982,7659.44,2,0.083147
2/18/1982,7659.44,2,0.084263
2/19/1982,7659.44,2,0.083705
2/22/1982,7659.44,2,0.082589
2/23/1982,7659.44,2,0.081473
2/24/1982,7659.44,2,0.082031
2/25/1982,7659.44,2,0.081473
2/26/1982,7659.44,2,0.081473
3/1/1982,7659.44,2,0.082031
3/2/1982,7659.44,2,0.082031
3/3/1982,7659.44,2,0.082031
3/4/1982,7659.44,2,0.080357
3/5/1982,7659.44,2,0.074219
3/8/1982,7659.44,2,0.073103
3/9/1982,7659.44,2,0.073661
3/10/1982,7659.44,2,0.072545
3/11/1982,7659.44,2,0.072545
3/12/1982,7659.44,2,0.06808
3/15/1982,7659.44,2,0.067522
3/16/1982,7659.44,2,0.066406
3/17/1982,7659.44,2,0.063058
3/18/1982,7659.44,2,0.06808
3/19/1982,7659.44,2,0.074219
3/22/1982,7659.44,2,0.079799
3/23/1982,7659.44,2,0.078683
3/24/1982,7659.44,2,0.074219
3/25/1982,7659.44,2,0.073661
3/26/1982,7659.44,2,0.072545
3/29/1982,7659.44,2,0.074219
3/30/1982,7659.44,2,0.075335
3/31/1982,7659.44,2,0.075335
4/1/1982,7659.44,2,0.079241
4/2/1982,7659.44,2,0.079241
4/5/1982,7659.44,2,0.079241
4/6/1982,7659.44,2,0.078683
4/7/1982,7659.44,2,0.077567
4/8/1982,7659.44,2,0.078125
4/12/1982,7659.44,2,0.077567
4/13/1982,7659.44,2,0.071429
4/14/1982,7659.44,2,0.071987
4/15/1982,7659.44,2,0.073103
4/16/1982,7659.44,2,0.075335
4/19/1982,7659.44,2,0.073661
4/20/1982,7659.44,2,0.070313
4/21/1982,7659.44,2,0.069754
4/22/1982,7659.44,2,0.068638
4/23/1982,7659.44,2,0.068638
4/26/1982,7659.44,2,0.070313
4/27/1982,7659.44,2,0.06808
4/28/1982,7659.44,2,0.06529
4/29/1982,7659.44,2,0.06529
4/30/1982,7659.44,2,0.065848
5/3/1982,7659.44,2,0.06808
5/4/1982,7659.44,2,0.070313
5/5/1982,7659.44,2,0.069196
5/6/1982,7659.44,2,0.071429
5/7/1982,7659.44,2,0.072545
5/10/1982,7659.44,2,0.071429
5/11/1982,7659.44,2,0.069196
5/12/1982,7659.44,2,0.067522
5/13/1982,7659.44,2,0.06808
5/14/1982,7659.44,2,0.06529
5/17/1982,7659.44,2,0.064174
5/18/1982,7659.44,2,0.063058
5/19/1982,7659.44,2,0.0625
5/20/1982,7659.44,2,0.063058
5/21/1982,7659.44,2,0.063616
5/24/1982,7659.44,2,0.064174
5/25/1982,7659.44,2,0.064174
5/26/1982,7659.44,2,0.063616
5/27/1982,7659.44,2,0.0625
5/28/1982,7659.44,2,0.0625
6/1/1982,7659.44,2,0.061384
6/2/1982,7659.44,2,0.0625
6/3/1982,7659.44,2,0.060268
6/4/1982,7659.44,2,0.058594
6/7/1982,7659.44,2,0.058594
6/8/1982,7659.44,2,0.058036
6/9/1982,7659.44,2,0.05692
6/10/1982,7659.44,2,0.057478
6/11/1982,7659.44,2,0.05971
6/14/1982,7659.44,2,0.05971
6/15/1982,7659.44,2,0.05971
6/16/1982,7659.44,2,0.05971
6/17/1982,7659.44,2,0.058594
6/18/1982,7659.44,2,0.057478
6/21/1982,7659.44,2,0.057478
6/22/1982,7659.44,2,0.05971
6/23/1982,7659.44,2,0.061384
6/24/1982,7659.44,2,0.061384
6/25/1982,7659.44,2,0.059152
6/28/1982,7659.44,2,0.058594
6/29/1982,7659.44,2,0.05692
6/30/1982,7659.44,2,0.05692
7/1/1982,7659.44,2,0.056362
7/2/1982,7659.44,2,0.053571
7/6/1982,7659.44,2,0.051339
7/7/1982,7659.44,2,0.051339
7/8/1982,7659.44,2,0.049107
7/9/1982,7659.44,2,0.050781
7/12/1982,7659.44,2,0.051897
7/13/1982,7659.44,2,0.055246
7/14/1982,7659.44,2,0.055804
7/15/1982,7659.44,2,0.05692
7/16/1982,7659.44,2,0.059152
7/19/1982,7659.44,2,0.05971
7/20/1982,7659.44,2,0.063616
7/21/1982,7659.44,2,0.063616
7/22/1982,7659.44,2,0.064174
7/23/1982,7659.44,2,0.063058
7/26/1982,7659.44,2,0.060268
7/27/1982,7659.44,2,0.060268
7/28/1982,7659.44,2,0.057478
7/29/1982,7659.44,2,0.05971
7/30/1982,7659.44,2,0.060268
8/2/1982,7659.44,2,0.061942
8/3/1982,7659.44,2,0.058036
8/4/1982,7659.44,2,0.057478
8/5/1982,7659.44,2,0.055246
8/6/1982,7659.44,2,0.054688
8/9/1982,7659.44,2,0.055246
8/10/1982,7659.44,2,0.058594
8/11/1982,7659.44,2,0.059152
8/12/1982,7659.44,2,0.058594
8/13/1982,7659.44,2,0.058594
8/16/1982,7659.44,2,0.05971
8/17/1982,7659.44,2,0.063616
8/18/1982,7659.44,2,0.063616
8/19/1982,7659.44,2,0.064174
8/20/1982,7659.44,2,0.065848
8/23/1982,7659.44,2,0.068638
8/24/1982,7659.44,0,0.071987
8/25/1982,8193.79,2,0.077009
8/26/1982,8431.27,2,0.079241
8/27/1982,8015.67,2,0.075335
8/30/1982,8134.41,2,0.076451
8/31/1982,8550.01,2,0.080357
9/1/1982,8312.53,2,0.078125
9/2/1982,8668.76,2,0.081473
9/3/1982,8728.13,2,0.082031
9/7/1982,8253.16,2,0.077567
9/8/1982,8550.01,2,0.080357
9/9/1982,8371.9,2,0.078683
9/10/1982,8609.39,2,0.080915
9/13/1982,8668.76,2,0.081473
9/14/1982,8965.61,2,0.084263
9/15/1982,8906.24,2,0.083705
9/16/1982,8609.39,2,0.080915
9/17/1982,8431.27,2,0.079241
9/20/1982,8490.64,2,0.079799
9/21/1982,8668.76,2,0.081473
9/22/1982,8906.24,2,0.083705
9/23/1982,8906.24,2,0.083705
9/24/1982,8609.39,2,0.080915
9/27/1982,8609.39,2,0.080915
9/28/1982,8728.13,2,0.082031
9/29/1982,8728.13,2,0.082031
9/30/1982,8668.76,2,0.081473
10/1/1982,8787.5,2,0.082589
10/4/1982,8906.24,2,0.083705
10/5/1982,8965.61,2,0.084263
10/6/1982,9618.81,2,0.090402
10/7/1982,10390.6,2,0.097656
10/8/1982,11162.6,2,0.104911
10/11/1982,11400.1,2,0.107143
10/12/1982,11043.8,2,0.103795
10/13/1982,11162.6,2,0.104911
10/14/1982,11221.9,2,0.105469
10/15/1982,10925.1,2,0.102679
10/18/1982,11162.6,2,0.104911
10/19/1982,11400.1,2,0.107143
10/20/1982,12053.1,2,0.113281
10/21/1982,12350,2,0.116071
10/22/1982,12290.6,2,0.115513
10/25/1982,11578.2,2,0.108817
10/26/1982,11637.5,2,0.109375
10/27/1982,11934.4,2,0.112165
10/28/1982,11934.4,2,0.112165
10/29/1982,12053.1,2,0.113281
11/1/1982,12706.3,2,0.11942
11/2/1982,13596.9,2,0.12779
11/3/1982,14606.3,2,0.137277
11/4/1982,14725.1,2,0.138393
11/5/1982,14309.5,2,0.134487
11/8/1982,13715.6,2,0.128906
11/9/1982,14190.7,2,0.133371
11/10/1982,14725.1,2,0.138393
11/11/1982,15675,2,0.147321
11/12/1982,15378.2,2,0.144531
11/15/1982,15021.9,2,0.141183
11/16/1982,14250.1,2,0.133929
11/17/1982,14903.2,2,0.140067
11/18/1982,14903.2,2,0.140067
11/19/1982,14665.7,2,0.137835
11/22/1982,13359.4,2,0.125558
11/23/1982,13715.6,2,0.128906
11/24/1982,14012.5,2,0.131696
11/26/1982,13775,2,0.129464
11/29/1982,13715.6,2,0.128906
11/30/1982,15140.7,2,0.142299
12/1/1982,15437.5,2,0.145089
12/2/1982,15437.5,2,0.145089
12/3/1982,15081.3,2,0.141741
12/6/1982,15912.6,2,0.149554
12/7/1982,16090.7,2,0.151228
12/8/1982,15734.4,2,0.147879
12/9/1982,14962.6,2,0.140625
12/10/1982,13893.8,2,0.13058
12/13/1982,13596.9,2,0.12779
12/14/1982,13478.2,2,0.126674
12/15/1982,13418.8,2,0.126116
12/16/1982,13656.3,2,0.128348
12/17/1982,14309.5,2,0.134487
12/20/1982,14250.1,2,0.133929
12/21/1982,14368.8,2,0.135045
12/22/1982,14784.4,1,0.138951
12/23/1982,14784.4,2,0.142857
12/27/1982,14784.4,2,0.146205
12/28/1982,14784.4,0,0.145089
12/29/1982,14272.7,2,0.140067
12/30/1982,13647.2,2,0.133929
12/31/1982,13590.4,2,0.133371
1/3/1983,12964.8,2,0.127232
1/4/1983,13704.1,2,0.134487
1/5/1983,13761,1,0.135045
1/6/1983,13761,2,0.130022
1/7/1983,13761,2,0.122768
1/10/1983,13761,2,0.128348
1/11/1983,13761,2,0.130022
1/12/1983,13761,2,0.137277
1/13/1983,13761,2,0.137277
1/14/1983,13761,2,0.147321
1/17/1983,13761,2,0.152344
1/18/1983,13761,2,0.148996
1/19/1983,13761,2,0.150112
1/20/1983,13761,0,0.166853
1/21/1983,13761,2,0.166853
1/24/1983,12978.5,2,0.157366
1/25/1983,13484.8,2,0.163504
1/26/1983,14037.1,2,0.170201
1/27/1983,15003.6,2,0.18192
1/28/1983,15095.6,2,0.183036
1/31/1983,15049.6,2,0.182478
2/1/1983,15371.8,2,0.186384
2/2/1983,15785.9,2,0.191406
2/3/1983,16430.3,2,0.199219
2/4/1983,16200.2,2,0.196429
2/7/1983,15555.8,2,0.188616
2/8/1983,15417.8,2,0.186942
2/9/1983,15555.8,2,0.188616
2/10/1983,16568.4,2,0.200893
2/11/1983,17120.6,2,0.207589
2/14/1983,17028.6,2,0.206473
2/15/1983,16706.4,2,0.202567
2/16/1983,16384.3,2,0.198661
2/17/1983,16200.2,2,0.196429
2/18/1983,16706.4,2,0.202567
2/22/1983,17120.6,2,0.207589
2/23/1983,17258.7,2,0.209263
2/24/1983,17719,2,0.214844
2/25/1983,17212.6,2,0.208705
2/28/1983,16798.5,2,0.203683
3/1/1983,17074.6,2,0.207031
3/2/1983,17212.6,2,0.208705
3/3/1983,16660.4,2,0.202009
3/4/1983,16430.3,2,0.199219
3/7/1983,16108.2,2,0.195313
3/8/1983,15601.9,2,0.189174
3/9/1983,16062.1,2,0.194754
3/10/1983,15832,2,0.191964
3/11/1983,15601.9,2,0.189174
3/14/1983,15233.7,2,0.18471
3/15/1983,15463.8,2,0.1875
3/16/1983,15463.8,2,0.1875
3/17/1983,15601.9,2,0.189174
3/18/1983,15832,2,0.191964
3/21/1983,16200.2,2,0.196429
3/22/1983,16384.3,2,0.198661
3/23/1983,15601.9,2,0.189174
3/24/1983,15878,1,0.192522
3/25/1983,15878,2,0.192522
3/28/1983,15878,2,0.189732
3/29/1983,15878,2,0.195313
3/30/1983,15878,2,0.197545
3/31/1983,15878,2,0.188616
4/4/1983,15878,2,0.183594
4/5/1983,15878,2,0.180246
4/6/1983,15878,2,0.178571
4/7/1983,15878,2,0.176897
4/8/1983,15878,2,0.175781
4/11/1983,15878,2,0.185826
4/12/1983,15878,2,0.189732
4/13/1983,15878,2,0.196429
4/14/1983,15878,2,0.200893
4/15/1983,15878,2,0.204241
4/18/1983,15878,2,0.209821
4/19/1983,15878,2,0.207589
4/20/1983,15878,2,0.226004
4/21/1983,15878,0,0.232143
4/22/1983,15572.7,2,0.227679
4/25/1983,14847.4,2,0.217076
4/26/1983,15267.3,2,0.223214
4/27/1983,15114.6,2,0.220982
4/28/1983,15267.3,2,0.223214
4/29/1983,15419.9,2,0.225446
5/2/1983,14961.9,2,0.21875
5/3/1983,14809.3,2,0.216518
5/4/1983,15725.3,2,0.229911
5/5/1983,16755.9,2,0.244978
5/6/1983,16832.2,2,0.246094
5/9/1983,16603.2,2,0.242746
5/10/1983,16717.7,2,0.24442
5/11/1983,16297.8,2,0.238281
5/12/1983,16145.1,2,0.236049
5/13/1983,16221.5,2,0.237165
5/16/1983,15801.6,2,0.231027
5/17/1983,15839.8,2,0.231585
5/18/1983,16030.6,2,0.234375
5/19/1983,16526.8,2,0.241629
5/20/1983,17366.5,2,0.253906
5/23/1983,17557.3,2,0.256696
5/24/1983,18473.4,2,0.270089
5/25/1983,18320.7,2,0.267857
5/26/1983,18129.9,2,0.265067
5/27/1983,18129.9,2,0.265067
5/31/1983,17633.7,2,0.257813
6/1/1983,17748.2,2,0.259487
6/2/1983,17862.7,2,0.261161
6/3/1983,18740.6,2,0.273996
6/6/1983,19160.4,2,0.280134
6/7/1983,18511.6,2,0.270647
6/8/1983,18282.6,2,0.267299
6/9/1983,18168.1,2,0.265625
6/10/1983,18091.7,2,0.264509
6/13/1983,17481,2,0.25558
6/14/1983,17099.3,2,0.25
6/15/1983,16603.2,2,0.242746
6/16/1983,17481,2,0.25558
6/17/1983,17137.5,2,0.250558
6/20/1983,16297.8,2,0.238281
6/21/1983,16412.3,2,0.239955
6/22/1983,16908.5,2,0.24721
6/23/1983,16374.1,2,0.239397
6/24/1983,16259.6,1,0.237723
6/27/1983,16259.6,2,0.224888
6/28/1983,16259.6,2,0.209263
6/29/1983,16259.6,2,0.219308
6/30/1983,16259.6,2,0.218192
7/1/1983,16259.6,2,0.219866
7/5/1983,16259.6,2,0.210938
7/6/1983,16259.6,2,0.211496
7/7/1983,16259.6,2,0.208705
7/8/1983,16259.6,2,0.206473
7/11/1983,16259.6,2,0.212054
7/12/1983,16259.6,2,0.207031
7/13/1983,16259.6,2,0.205915
7/14/1983,16259.6,2,0.205357
7/15/1983,16259.6,2,0.198103
7/18/1983,16259.6,2,0.197545
7/19/1983,16259.6,2,0.195313
7/20/1983,16259.6,2,0.184152
7/21/1983,16259.6,2,0.193638
7/22/1983,16259.6,2,0.195313
7/25/1983,16259.6,2,0.192522
7/26/1983,16259.6,2,0.174665
7/27/1983,16259.6,2,0.16183
7/28/1983,16259.6,2,0.151786
7/29/1983,16259.6,2,0.155692
8/1/1983,16259.6,2,0.154018
8/2/1983,16259.6,2,0.15346
8/3/1983,16259.6,2,0.155692
8/4/1983,16259.6,2,0.148438
8/5/1983,16259.6,2,0.151228
8/8/1983,16259.6,2,0.151786
8/9/1983,16259.6,2,0.15346
8/10/1983,16259.6,2,0.152902
8/11/1983,16259.6,2,0.15067
8/12/1983,16259.6,2,0.149554
8/15/1983,16259.6,2,0.15346
8/16/1983,16259.6,2,0.151228
8/17/1983,16259.6,2,0.147879
8/18/1983,16259.6,2,0.149554
8/19/1983,16259.6,2,0.15067
8/22/1983,16259.6,2,0.150112
8/23/1983,16259.6,2,0.142299
8/24/1983,16259.6,2,0.135045
8/25/1983,16259.6,2,0.136161
8/26/1983,16259.6,2,0.137835
8/29/1983,16259.6,2,0.139509
8/30/1983,16259.6,2,0.146763
8/31/1983,16259.6,2,0.166295
9/1/1983,16259.6,2,0.162388
9/2/1983,16259.6,2,0.169643
9/6/1983,16259.6,2,0.175781
9/7/1983,16259.6,2,0.154576
9/8/1983,16259.6,2,0.141741
9/9/1983,16259.6,2,0.136719
9/12/1983,16259.6,2,0.136719
9/13/1983,16259.6,2,0.142857
9/14/1983,16259.6,2,0.141183
9/15/1983,16259.6,2,0.134487
9/16/1983,16259.6,2,0.131138
9/19/1983,16259.6,2,0.142857
9/20/1983,16259.6,2,0.143415
9/21/1983,16259.6,2,0.140625
9/22/1983,16259.6,2,0.145089
9/23/1983,16259.6,2,0.108259
9/26/1983,16259.6,2,0.111049
9/27/1983,16259.6,2,0.104911
9/28/1983,16259.6,2,0.102121
9/29/1983,16259.6,2,0.101563
9/30/1983,16259.6,2,0.103237
10/3/1983,16259.6,2,0.103237
10/4/1983,16259.6,2,0.102121
10/5/1983,16259.6,2,0.100446
10/6/1983,16259.6,2,0.09933
10/7/1983,16259.6,2,0.09096
10/10/1983,16259.6,2,0.08817
10/11/1983,16259.6,2,0.086496
10/12/1983,16259.6,2,0.094308
10/13/1983,16259.6,2,0.102679
10/14/1983,16259.6,2,0.101563
10/17/1983,16259.6,2,0.09375
10/18/1983,16259.6,2,0.086496
10/19/1983,16259.6,2,0.095982
10/20/1983,16259.6,2,0.09096
10/21/1983,16259.6,2,0.088728
10/24/1983,16259.6,2,0.094308
10/25/1983,16259.6,2,0.094866
10/26/1983,16259.6,2,0.089844
10/27/1983,16259.6,2,0.094308
10/28/1983,16259.6,2,0.093192
10/31/1983,16259.6,2,0.101004
11/1/1983,16259.6,2,0.102679
11/2/1983,16259.6,2,0.104911
11/3/1983,16259.6,2,0.097656
11/4/1983,16259.6,2,0.094308
11/7/1983,16259.6,2,0.09375
11/8/1983,16259.6,2,0.079799
11/9/1983,16259.6,2,0.085938
11/10/1983,16259.6,2,0.087612
11/11/1983,16259.6,2,0.089286
11/14/1983,16259.6,2,0.08817
11/15/1983,16259.6,2,0.08817
11/16/1983,16259.6,2,0.089286
11/17/1983,16259.6,2,0.091518
11/18/1983,16259.6,2,0.092076
11/21/1983,16259.6,2,0.095982
11/22/1983,16259.6,2,0.095982
11/23/1983,16259.6,2,0.09096
11/25/1983,16259.6,2,0.091518
11/28/1983,16259.6,2,0.09375
