Date,Open,High,Low,Close,Adj Close,Volume
10/28/1991,0.459821,0.462054,0.453125,0.459821,0.37502,77862400
10/29/1991,0.459821,0.464286,0.453125,0.462054,0.376841,101236800
10/30/1991,0.464286,0.470982,0.441964,0.444196,0.362276,148243200
10/31/1991,0.453125,0.462054,0.446429,0.459821,0.37502,231806400
11/1/1991,0.457589,0.464286,0.450893,0.455357,0.371379,201264000
11/4/1991,0.453125,0.453125,0.433036,0.444196,0.362276,195294400
11/5/1991,0.444196,0.450893,0.435268,0.435268,0.354995,215600000
11/6/1991,0.4375,0.439732,0.424107,0.428571,0.349533,236790400
11/7/1991,0.433036,0.450893,0.430804,0.444196,0.362276,296732800
11/8/1991,0.457589,0.479911,0.455357,0.475446,0.387763,375827200
11/11/1991,0.477679,0.486607,0.475446,0.479911,0.391405,164942400
11/12/1991,0.484375,0.488839,0.479911,0.486607,0.396866,166689600
11/13/1991,0.482143,0.486607,0.477679,0.483259,0.394135,185920000
11/14/1991,0.484375,0.493304,0.482143,0.488839,0.398686,188003200
11/15/1991,0.486607,0.488839,0.444196,0.446429,0.364098,256950400
11/18/1991,0.446429,0.46875,0.446429,0.465402,0.380485,238739200
11/19/1991,0.462054,0.462054,0.444196,0.457589,0.374097,285488000
11/20/1991,0.457589,0.464286,0.448661,0.450893,0.368623,168100800
11/21/1991,0.450893,0.462054,0.450893,0.455357,0.372272,106814400
11/22/1991,0.455357,0.462054,0.448661,0.457589,0.374097,97843200
11/25/1991,0.455357,0.466518,0.455357,0.457589,0.374097,78433600
11/26/1991,0.459821,0.464286,0.446429,0.459821,0.375922,139272000
11/27/1991,0.457589,0.459821,0.450893,0.455357,0.372272,63235200
11/29/1991,0.450893,0.459821,0.450893,0.453125,0.370448,34092800
12/2/1991,0.453125,0.464286,0.446429,0.462054,0.377747,118899200
12/3/1991,0.464286,0.464286,0.448661,0.450893,0.368623,102860800
12/4/1991,0.453125,0.453125,0.446429,0.450893,0.368623,80550400
12/5/1991,0.450893,0.455357,0.439732,0.446429,0.364973,99198400
12/6/1991,0.441964,0.444196,0.433036,0.435268,0.355849,196985600
12/9/1991,0.4375,0.446429,0.435268,0.438616,0.358586,97832000
12/10/1991,0.4375,0.441964,0.433036,0.438616,0.358586,122617600
12/11/1991,0.439732,0.444196,0.433036,0.4375,0.357674,84560000
12/12/1991,0.440848,0.444196,0.4375,0.440848,0.360411,91750400
12/13/1991,0.444196,0.453125,0.444196,0.449777,0.367711,95121600
12/16/1991,0.449777,0.453125,0.446429,0.450893,0.368623,77190400
12/17/1991,0.450893,0.455357,0.448661,0.450893,0.368623,97843200
12/18/1991,0.448661,0.464286,0.446429,0.462054,0.377747,186603200
12/19/1991,0.457589,0.462054,0.453125,0.453125,0.370448,115326400
12/20/1991,0.457589,0.459821,0.448661,0.448661,0.366798,128184000
12/23/1991,0.450893,0.462054,0.446429,0.459821,0.375922,103163200
12/24/1991,0.464286,0.479911,0.462054,0.466518,0.381397,188563200
12/26/1991,0.470982,0.491071,0.466518,0.489955,0.400558,134500800
12/27/1991,0.488839,0.497768,0.486607,0.491071,0.40147,167742400
12/30/1991,0.491071,0.511161,0.491071,0.506696,0.414244,183646400
12/31/1991,0.512277,0.517857,0.5,0.503348,0.411507,134030400
1/2/1992,0.497768,0.533482,0.495536,0.53125,0.434318,233632000
1/3/1992,0.535714,0.537946,0.520089,0.526786,0.430669,190254400
1/6/1992,0.524554,0.526786,0.515625,0.517857,0.423369,114240000
1/7/1992,0.513393,0.53125,0.513393,0.527902,0.431581,141467200
1/8/1992,0.522321,0.546875,0.522321,0.540179,0.441618,232747200
1/9/1992,0.540179,0.555804,0.537946,0.555804,0.454392,208510400
1/10/1992,0.549107,0.558036,0.544643,0.555804,0.454392,196224000
1/13/1992,0.555804,0.560268,0.549107,0.553571,0.452566,107856000
1/14/1992,0.555804,0.578125,0.555804,0.575893,0.470815,273806400
1/15/1992,0.575893,0.580357,0.5625,0.566964,0.463515,325740800
1/16/1992,0.569196,0.573661,0.558036,0.560268,0.458041,293529600
1/17/1992,0.604911,0.616071,0.578125,0.578125,0.47264,848355200
1/20/1992,0.575893,0.582589,0.571429,0.571429,0.467166,209664000
1/21/1992,0.573661,0.573661,0.544643,0.545759,0.44618,194084800
1/22/1992,0.549107,0.569196,0.546875,0.566964,0.463515,183680000
1/23/1992,0.573661,0.578125,0.5625,0.575893,0.470815,138353600
1/24/1992,0.575893,0.587054,0.571429,0.577009,0.471727,177609600
1/27/1992,0.578125,0.582589,0.573661,0.575893,0.470815,83451200
1/28/1992,0.578125,0.583705,0.5625,0.582589,0.476289,173723200
1/29/1992,0.578125,0.587054,0.564732,0.564732,0.461691,144558400
1/30/1992,0.566964,0.569196,0.560268,0.569196,0.46534,87113600
1/31/1992,0.571429,0.582589,0.566964,0.578125,0.47264,144558400
2/3/1992,0.578125,0.591518,0.575893,0.587054,0.47994,158132800
2/4/1992,0.587054,0.591518,0.580357,0.587054,0.47994,192931200
2/5/1992,0.591518,0.595982,0.581473,0.590402,0.482677,161504000
2/6/1992,0.587054,0.589286,0.571429,0.572545,0.468078,93139200
2/7/1992,0.573661,0.578125,0.560268,0.571429,0.467166,147537600
2/10/1992,0.571429,0.573661,0.5625,0.563616,0.460778,86441600
2/11/1992,0.5625,0.569196,0.555804,0.561384,0.458954,122012800
2/12/1992,0.569196,0.584821,0.5625,0.582589,0.476289,137961600
2/13/1992,0.582589,0.582589,0.569196,0.573661,0.468991,76014400
2/14/1992,0.569196,0.573661,0.564732,0.572545,0.468954,72587200
2/18/1992,0.573661,0.575893,0.560268,0.560268,0.458898,68353600
2/19/1992,0.560268,0.5625,0.551339,0.553571,0.453413,95670400
2/20/1992,0.558036,0.578125,0.555804,0.577009,0.47261,130860800
2/21/1992,0.578125,0.584821,0.575893,0.580357,0.475353,151580800
2/24/1992,0.591518,0.59375,0.587054,0.590402,0.48358,171404800
2/25/1992,0.591518,0.611607,0.582589,0.611607,0.500948,227214400
2/26/1992,0.609375,0.625,0.609375,0.623884,0.511004,229084800
2/27/1992,0.625,0.625,0.607143,0.611607,0.500948,122169600
2/28/1992,0.611607,0.616071,0.598214,0.602679,0.493636,90395200
3/2/1992,0.604911,0.611607,0.600446,0.600446,0.491807,89252800
3/3/1992,0.604911,0.607143,0.591518,0.592634,0.485408,99276800
3/4/1992,0.591518,0.595982,0.578125,0.580357,0.475353,115371200
3/5/1992,0.575893,0.584821,0.5625,0.566964,0.464383,236723200
3/6/1992,0.566964,0.571429,0.5625,0.571429,0.46804,134288000
3/9/1992,0.569196,0.573661,0.566964,0.569196,0.466211,108942400
3/10/1992,0.571429,0.578125,0.569196,0.569196,0.466211,122696000
3/11/1992,0.569196,0.573661,0.5625,0.564732,0.462555,131656000
3/12/1992,0.564732,0.569196,0.549107,0.560268,0.458898,152902400
3/13/1992,0.564732,0.569196,0.553571,0.563616,0.46164,79184000
3/16/1992,0.560268,0.566964,0.551339,0.565848,0.463469,56291200
3/17/1992,0.566964,0.569196,0.560268,0.561384,0.459812,85097600
3/18/1992,0.564732,0.571429,0.5625,0.569196,0.466211,81032000
3/19/1992,0.569196,0.569196,0.560268,0.5625,0.460727,118518400
3/20/1992,0.5625,0.564732,0.5625,0.564732,0.462555,54163200
3/23/1992,0.5625,0.569196,0.5625,0.5625,0.460727,50075200
3/24/1992,0.566964,0.580357,0.564732,0.580357,0.475353,209417600
3/25/1992,0.580357,0.580357,0.573661,0.575893,0.471696,121553600
3/26/1992,0.578125,0.582589,0.569196,0.571429,0.46804,123020800
3/27/1992,0.570313,0.571429,0.540179,0.544643,0.446101,264532800
3/30/1992,0.546875,0.546875,0.515625,0.518973,0.425075,339035200
3/31/1992,0.520089,0.533482,0.517857,0.520089,0.425989,212632000
4/1/1992,0.511161,0.529018,0.511161,0.526786,0.431474,159656000
4/2/1992,0.526786,0.53125,0.521205,0.524554,0.429646,133974400
4/3/1992,0.524554,0.529018,0.522321,0.526786,0.431474,116457600
4/6/1992,0.526786,0.544643,0.526786,0.542411,0.444272,101987200
4/7/1992,0.544643,0.546875,0.511161,0.511161,0.418676,230216000
4/8/1992,0.508929,0.508929,0.488839,0.498884,0.408621,367024000
4/9/1992,0.5,0.520089,0.493304,0.511161,0.418676,192136000
4/10/1992,0.511161,0.513393,0.491071,0.495536,0.405878,274064000
4/13/1992,0.495536,0.506696,0.493304,0.504464,0.413191,122830400
4/14/1992,0.515625,0.529018,0.511161,0.524554,0.429646,144401600
4/15/1992,0.517857,0.543527,0.513393,0.540179,0.442444,217358400
4/16/1992,0.537946,0.542411,0.522321,0.526786,0.431474,258686400
4/20/1992,0.526786,0.526786,0.5,0.506696,0.415019,206046400
4/21/1992,0.508929,0.511161,0.5,0.502232,0.411363,180364800
4/22/1992,0.502232,0.517857,0.502232,0.514509,0.421419,171528000
4/23/1992,0.513393,0.520089,0.5,0.508929,0.416848,182817600
4/24/1992,0.508929,0.520089,0.5,0.504464,0.413191,98280000
4/27/1992,0.5,0.502232,0.491071,0.497768,0.407707,140268800
4/28/1992,0.493304,0.497768,0.473214,0.484375,0.396737,174126400
4/29/1992,0.484375,0.508929,0.484375,0.508929,0.416848,198900800
4/30/1992,0.511161,0.537946,0.504464,0.53683,0.439701,260265600
5/1/1992,0.535714,0.542411,0.520089,0.529018,0.433302,134377600
5/4/1992,0.53125,0.546875,0.529018,0.540179,0.442444,123233600
5/5/1992,0.540179,0.541295,0.53125,0.540179,0.442444,180084800
5/6/1992,0.542411,0.554688,0.540179,0.551339,0.451585,177990400
5/7/1992,0.549107,0.555804,0.540179,0.542411,0.444272,172356800
5/8/1992,0.549107,0.561384,0.544643,0.553571,0.453413,198699200
5/11/1992,0.553571,0.560268,0.549107,0.555804,0.455242,90899200
5/12/1992,0.555804,0.5625,0.551339,0.555804,0.455242,77044800
5/13/1992,0.558036,0.564732,0.555804,0.560268,0.458898,97473600
5/14/1992,0.560268,0.5625,0.537946,0.547991,0.448843,156923200
5/15/1992,0.544643,0.546875,0.540179,0.541295,0.443358,121307200
5/18/1992,0.549107,0.549107,0.535714,0.539063,0.44153,129091200
5/19/1992,0.542411,0.542411,0.526786,0.530134,0.434217,131678400
5/20/1992,0.533482,0.537946,0.529018,0.535714,0.438787,173208000
5/21/1992,0.537946,0.537946,0.524554,0.527902,0.432388,137692800
5/22/1992,0.526786,0.533482,0.526786,0.53125,0.435131,46468800
5/26/1992,0.53125,0.533482,0.524554,0.529018,0.433302,95614400
5/27/1992,0.529018,0.537946,0.526786,0.537946,0.440615,154089600
5/28/1992,0.535714,0.537946,0.526786,0.53125,0.435131,127243200
5/29/1992,0.533482,0.541295,0.53125,0.533482,0.436959,178248000
6/1/1992,0.511161,0.53125,0.5,0.513393,0.421351,248046400
6/2/1992,0.513393,0.513393,0.502232,0.504464,0.414022,155680000
6/3/1992,0.504464,0.504464,0.482143,0.483259,0.396619,300574400
6/4/1992,0.484375,0.488839,0.477679,0.486607,0.399367,180152000
6/5/1992,0.488839,0.493304,0.484375,0.489955,0.402115,112728000
6/8/1992,0.491071,0.491071,0.482143,0.484375,0.397535,104339200
6/9/1992,0.484375,0.484375,0.477679,0.482143,0.395703,101281600
6/10/1992,0.482143,0.488839,0.477679,0.479911,0.393871,126604800
6/11/1992,0.479911,0.484375,0.477679,0.481027,0.394787,140515200
6/12/1992,0.486607,0.491071,0.484375,0.487723,0.400283,96510400
6/15/1992,0.482143,0.482143,0.46875,0.469866,0.385627,189190400
6/16/1992,0.462054,0.464286,0.435268,0.439732,0.360896,365355200
6/17/1992,0.4375,0.439732,0.419643,0.424107,0.348072,304248000
6/18/1992,0.424107,0.4375,0.399554,0.404018,0.331585,433720000
6/19/1992,0.410714,0.410714,0.390625,0.399554,0.327921,427436800
6/22/1992,0.392857,0.399554,0.381696,0.395089,0.324256,389939200
6/23/1992,0.401786,0.40625,0.397321,0.404018,0.331585,311550400
6/24/1992,0.40625,0.410714,0.404018,0.410714,0.33708,211064000
6/25/1992,0.415179,0.415179,0.404018,0.407366,0.334332,160608000
6/26/1992,0.408482,0.410714,0.397321,0.404018,0.331585,110364800
6/29/1992,0.408482,0.420759,0.404018,0.417411,0.342577,188428800
6/30/1992,0.417411,0.430804,0.415179,0.428571,0.351736,193345600
7/1/1992,0.428571,0.441964,0.426339,0.4375,0.359064,143528000
7/2/1992,0.4375,0.4375,0.408482,0.412946,0.338912,256648000
7/6/1992,0.415179,0.417411,0.40625,0.412946,0.338912,122001600
7/7/1992,0.412946,0.412946,0.388393,0.395089,0.324256,207088000
7/8/1992,0.392857,0.408482,0.392857,0.408482,0.335248,195955200
7/9/1992,0.410714,0.415179,0.408482,0.409598,0.336164,165793600
7/10/1992,0.410714,0.412946,0.40067,0.408482,0.335248,143796800
7/13/1992,0.408482,0.420759,0.404018,0.419643,0.344408,125563200
7/14/1992,0.419643,0.428571,0.419643,0.424107,0.348072,125988800
7/15/1992,0.424107,0.4375,0.421875,0.428571,0.351736,174462400
7/16/1992,0.426339,0.4375,0.421875,0.435268,0.357232,139798400
7/17/1992,0.401786,0.410714,0.398438,0.401786,0.329753,423640000
7/20/1992,0.399554,0.404018,0.392857,0.399554,0.327921,192124800
7/21/1992,0.40625,0.412946,0.401786,0.408482,0.335248,131947200
7/22/1992,0.404018,0.40625,0.392857,0.395089,0.324256,161974400
7/23/1992,0.397321,0.399554,0.390625,0.399554,0.327921,171516800
7/24/1992,0.397321,0.412946,0.392857,0.409598,0.336164,134971200
7/27/1992,0.408482,0.415179,0.404018,0.404018,0.331585,2396800
7/28/1992,0.40625,0.415179,0.404018,0.415179,0.340745,134243200
7/29/1992,0.416295,0.426339,0.415179,0.421875,0.34624,250768000
7/30/1992,0.421875,0.424107,0.417411,0.421875,0.34624,137894400
7/31/1992,0.421875,0.424107,0.417411,0.417411,0.342577,90708800
8/3/1992,0.417411,0.421875,0.40625,0.408482,0.335248,68544000
8/4/1992,0.401786,0.408482,0.399554,0.40625,0.333416,119716800
8/5/1992,0.40625,0.40625,0.397321,0.399554,0.327921,139260800
8/6/1992,0.395089,0.397321,0.381696,0.392857,0.322425,257969600
8/7/1992,0.375,0.390625,0.370536,0.387277,0.317845,219161600
8/10/1992,0.386161,0.397321,0.383929,0.393973,0.323341,91448000
8/11/1992,0.397321,0.397321,0.383929,0.388393,0.318761,121307200
8/12/1992,0.390625,0.395089,0.386161,0.393973,0.323341,121385600
8/13/1992,0.397321,0.40625,0.395089,0.399554,0.327921,170990400
8/14/1992,0.401786,0.404018,0.397321,0.399554,0.327921,136102400
8/17/1992,0.395089,0.399554,0.390625,0.399554,0.328803,128710400
8/18/1992,0.397321,0.404018,0.397321,0.399554,0.328803,112313600
8/19/1992,0.398438,0.404018,0.397321,0.397321,0.326965,170542400
8/20/1992,0.399554,0.401786,0.395089,0.399554,0.328803,108908800
8/21/1992,0.399554,0.404018,0.392857,0.398438,0.327884,109468800
8/24/1992,0.395089,0.399554,0.386161,0.386161,0.317781,152174400
8/25/1992,0.386161,0.397321,0.386161,0.396205,0.326047,132361600
8/26/1992,0.395089,0.397321,0.386161,0.395089,0.325128,121060800
8/27/1992,0.399554,0.402902,0.395089,0.397321,0.326965,82745600
8/28/1992,0.395089,0.404018,0.392857,0.401786,0.33064,61241600
8/31/1992,0.401786,0.412946,0.399554,0.410714,0.337987,121116800
9/1/1992,0.412946,0.415179,0.408482,0.415179,0.341661,60289600
9/2/1992,0.415179,0.435268,0.415179,0.433036,0.356356,189896000
9/3/1992,0.4375,0.439732,0.426339,0.426339,0.350845,211859200
9/4/1992,0.430804,0.430804,0.417411,0.421875,0.347171,63235200
9/8/1992,0.417411,0.428571,0.415179,0.426339,0.350845,70000000
9/9/1992,0.428571,0.439732,0.426339,0.4375,0.360029,157203200
9/10/1992,0.428571,0.441964,0.424107,0.439732,0.361866,228177600
9/11/1992,0.4375,0.439732,0.424107,0.425223,0.349926,179883200
9/14/1992,0.4375,0.446429,0.433036,0.441964,0.363703,214681600
9/15/1992,0.439732,0.439732,0.426339,0.430804,0.354519,218523200
9/16/1992,0.426339,0.430804,0.415179,0.419643,0.345334,178718400
9/17/1992,0.421875,0.421875,0.405134,0.410714,0.337987,172435200
9/18/1992,0.408482,0.418527,0.404018,0.415179,0.341661,115606400
9/21/1992,0.417411,0.426339,0.412946,0.415179,0.341661,89678400
9/22/1992,0.417411,0.417411,0.404018,0.408482,0.33615,111540800
9/23/1992,0.410714,0.424107,0.40625,0.424107,0.349008,123972800
9/24/1992,0.421875,0.426339,0.412946,0.412946,0.339823,125652800
9/25/1992,0.412946,0.415179,0.404018,0.40625,0.334313,137468800
9/28/1992,0.401786,0.401786,0.390625,0.399554,0.328803,149520000
9/29/1992,0.397321,0.40625,0.392857,0.40067,0.329721,157270400
9/30/1992,0.401786,0.40625,0.397321,0.402902,0.331558,100049600
10/1/1992,0.399554,0.402902,0.395089,0.395089,0.325128,122729600
10/2/1992,0.397321,0.399554,0.383929,0.390625,0.321455,113545600
10/5/1992,0.386161,0.390625,0.370536,0.388393,0.319618,264958400
10/6/1992,0.390625,0.401786,0.381696,0.399554,0.328803,113444800
10/7/1992,0.401786,0.404018,0.388393,0.390625,0.321455,113310400
10/8/1992,0.392857,0.395089,0.383929,0.388393,0.319618,126974400
10/9/1992,0.388393,0.392857,0.383929,0.387277,0.3187,58744000
10/12/1992,0.386161,0.395089,0.386161,0.392857,0.323292,71635200
10/13/1992,0.399554,0.410714,0.392857,0.405134,0.333395,147179200
10/14/1992,0.404018,0.412946,0.401786,0.410714,0.337987,95726400
10/15/1992,0.408482,0.410714,0.404018,0.40625,0.334313,75420800
10/16/1992,0.417411,0.441964,0.415179,0.4375,0.360029,451348800
10/19/1992,0.4375,0.439732,0.433036,0.4375,0.360029,196044800
10/20/1992,0.4375,0.446429,0.433036,0.438616,0.360948,287246400
10/21/1992,0.439732,0.441964,0.428571,0.433036,0.356356,114251200
10/22/1992,0.433036,0.439732,0.430804,0.435268,0.358193,84470400
10/23/1992,0.439732,0.441964,0.430804,0.435268,0.358193,91425600
10/26/1992,0.435268,0.459821,0.433036,0.459821,0.378398,250689600
10/27/1992,0.459821,0.46875,0.455357,0.459821,0.378398,211960000
10/28/1992,0.457589,0.470982,0.453125,0.466518,0.383909,196593600
10/29/1992,0.466518,0.482143,0.459821,0.475446,0.391256,213897600
10/30/1992,0.477679,0.477679,0.464286,0.46875,0.385746,129830400
11/2/1992,0.46875,0.470982,0.462054,0.466518,0.383909,170094400
11/3/1992,0.46875,0.46875,0.459821,0.464286,0.382072,112750400
11/4/1992,0.464286,0.470982,0.464286,0.46875,0.385746,141960000
11/5/1992,0.46875,0.491071,0.46875,0.491071,0.404114,298054400
11/6/1992,0.488839,0.504464,0.488839,0.497768,0.409625,263972800
11/9/1992,0.5,0.5,0.488839,0.493304,0.405952,112929600
11/10/1992,0.491071,0.504464,0.488839,0.502232,0.413299,122225600
11/11/1992,0.504464,0.520089,0.502232,0.506696,0.416973,140425600
11/12/1992,0.508929,0.513393,0.503348,0.507813,0.417892,107598400
11/13/1992,0.508929,0.511161,0.5,0.502232,0.413299,84750400
11/16/1992,0.502232,0.515625,0.5,0.512277,0.421565,67547200
11/17/1992,0.511161,0.513393,0.489955,0.493304,0.405952,168806400
11/18/1992,0.5,0.520089,0.495536,0.515625,0.42432,304808000
11/19/1992,0.515625,0.53125,0.515625,0.520089,0.427994,240542400
11/20/1992,0.522321,0.524554,0.508929,0.513393,0.422484,155489600
11/23/1992,0.504464,0.508929,0.502232,0.506696,0.416973,152723200
11/24/1992,0.508929,0.513393,0.504464,0.513393,0.422484,156822400
11/25/1992,0.508929,0.511161,0.5,0.504464,0.415136,117342400
11/27/1992,0.504464,0.511161,0.502232,0.504464,0.415136,47196800
11/30/1992,0.502232,0.513393,0.496652,0.513393,0.423383,160507200
12/1/1992,0.511161,0.526786,0.506696,0.520089,0.428905,130144000
12/2/1992,0.520089,0.522321,0.508929,0.511161,0.421542,97776000
12/3/1992,0.504464,0.514509,0.501116,0.513393,0.423383,187588800
12/4/1992,0.511161,0.513393,0.504464,0.507813,0.418781,95782400
12/7/1992,0.506696,0.515625,0.506696,0.515625,0.425224,144222400
12/8/1992,0.515625,0.524554,0.515625,0.518973,0.427985,196638400
12/9/1992,0.515625,0.517857,0.511161,0.514509,0.424303,159409600
12/10/1992,0.511161,0.514509,0.504464,0.511161,0.421542,140190400
12/11/1992,0.511161,0.520089,0.511161,0.513393,0.423383,120187200
12/14/1992,0.513393,0.515625,0.506696,0.511161,0.421542,110510400
12/15/1992,0.506696,0.508929,0.495536,0.503348,0.415099,182537600
12/16/1992,0.502232,0.508929,0.486607,0.491071,0.404974,225926400
12/17/1992,0.493304,0.513393,0.493304,0.507813,0.418781,233867200
12/18/1992,0.513393,0.529018,0.511161,0.520089,0.428905,235457600
12/21/1992,0.520089,0.535714,0.517857,0.532366,0.439029,256065600
12/22/1992,0.533482,0.546875,0.533482,0.541295,0.446393,280168000
12/23/1992,0.537946,0.540179,0.529018,0.533482,0.43995,112336000
12/24/1992,0.535714,0.535714,0.526786,0.526786,0.434428,45964800
12/28/1992,0.529018,0.533482,0.529018,0.53125,0.438109,70448000
12/29/1992,0.53125,0.542411,0.53125,0.532366,0.439029,116278400
12/30/1992,0.533482,0.533482,0.524554,0.524554,0.432587,100587200
12/31/1992,0.524554,0.535714,0.524554,0.533482,0.43995,92232000
1/4/1993,0.53125,0.535714,0.515625,0.520089,0.428905,129136000
1/5/1993,0.517857,0.529018,0.511161,0.529018,0.436268,186256000
1/6/1993,0.542411,0.553571,0.540179,0.551339,0.454676,281400000
1/7/1993,0.551339,0.558036,0.541295,0.544643,0.449154,272137600
1/8/1993,0.542411,0.5625,0.533482,0.555804,0.458358,320936000
1/11/1993,0.553571,0.574777,0.551339,0.572545,0.472164,273728000
1/12/1993,0.560268,0.569196,0.549107,0.549107,0.452835,346158400
1/13/1993,0.549107,0.571429,0.546875,0.566964,0.467562,199640000
1/14/1993,0.571429,0.582589,0.569196,0.580357,0.478606,367808000
1/15/1993,0.544643,0.555804,0.535714,0.537946,0.443631,902630400
1/18/1993,0.53125,0.535714,0.517857,0.53125,0.438109,333636800
1/19/1993,0.533482,0.540179,0.529018,0.533482,0.43995,274041600
1/20/1993,0.533482,0.537946,0.53125,0.535714,0.44179,158737600
1/21/1993,0.533482,0.537946,0.524554,0.535714,0.44179,184419200
1/22/1993,0.537946,0.537946,0.526786,0.53125,0.438109,146944000
1/25/1993,0.529018,0.540179,0.529018,0.535714,0.44179,202272000
1/26/1993,0.540179,0.553571,0.540179,0.542411,0.447313,285622400
1/27/1993,0.544643,0.551339,0.524554,0.537946,0.443631,226620800
1/28/1993,0.535714,0.537946,0.529018,0.534598,0.44087,184038400
1/29/1993,0.537946,0.546875,0.526786,0.53125,0.438109,266100800
2/1/1993,0.529018,0.546875,0.529018,0.546875,0.450995,240553600
2/2/1993,0.542411,0.549107,0.537946,0.537946,0.443631,182336000
2/3/1993,0.544643,0.544643,0.522321,0.535714,0.44179,264185600
2/4/1993,0.535714,0.537946,0.526786,0.53125,0.438109,208152000
2/5/1993,0.529018,0.53125,0.502232,0.511161,0.421542,367617600
2/8/1993,0.508929,0.513393,0.495536,0.504464,0.416019,281075200
2/9/1993,0.508929,0.512277,0.504464,0.507813,0.418781,238660800
2/10/1993,0.508929,0.511161,0.491071,0.497768,0.410497,268284800
2/11/1993,0.497768,0.502232,0.491071,0.492188,0.405896,168268800
2/12/1993,0.491071,0.495536,0.479911,0.481027,0.397557,275396800
2/16/1993,0.477679,0.477679,0.459821,0.473214,0.3911,407736000
2/17/1993,0.475446,0.482143,0.464286,0.481027,0.397557,249580800
2/18/1993,0.491071,0.493304,0.477679,0.491071,0.405858,280123200
2/19/1993,0.493304,0.495536,0.488839,0.491071,0.405858,177800000
2/22/1993,0.491071,0.5,0.488839,0.492188,0.406781,98761600
2/23/1993,0.491071,0.493304,0.482143,0.484375,0.400324,194073600
2/24/1993,0.465402,0.481027,0.465402,0.478795,0.395712,286563200
2/25/1993,0.475446,0.488839,0.475446,0.488839,0.404013,167227200
2/26/1993,0.484375,0.484375,0.466518,0.473214,0.3911,294884800
3/1/1993,0.473214,0.477679,0.470982,0.475446,0.392944,119302400
3/2/1993,0.473214,0.486607,0.473214,0.484375,0.400324,147694400
3/3/1993,0.482143,0.491071,0.475446,0.487723,0.403091,202697600
3/4/1993,0.486607,0.493304,0.477679,0.491071,0.405858,188339200
3/5/1993,0.488839,0.497768,0.488839,0.491071,0.405858,111619200
3/8/1993,0.491071,0.506696,0.491071,0.504464,0.416927,177004800
3/9/1993,0.504464,0.513393,0.504464,0.506696,0.418772,154828800
3/10/1993,0.506696,0.511161,0.5,0.506696,0.418772,132496000
3/11/1993,0.508929,0.511161,0.502232,0.507813,0.419695,144614400
3/12/1993,0.506696,0.506696,0.495536,0.502232,0.415082,126694400
3/15/1993,0.5,0.511161,0.49442,0.508929,0.420617,136035200
3/16/1993,0.511161,0.515625,0.504464,0.504464,0.416927,101281600
3/17/1993,0.504464,0.508929,0.491071,0.492188,0.406781,176220800
3/18/1993,0.491071,0.496652,0.486607,0.486607,0.402169,106187200
3/19/1993,0.491071,0.493304,0.477679,0.479911,0.396634,154100800
3/22/1993,0.477679,0.481027,0.470982,0.475446,0.392944,165200000
3/23/1993,0.475446,0.482143,0.469866,0.470982,0.389255,102536000
3/24/1993,0.470982,0.484375,0.46875,0.479911,0.396634,143068800
3/25/1993,0.479911,0.488839,0.477679,0.488839,0.404013,171046400
3/26/1993,0.488839,0.488839,0.46875,0.475446,0.392944,151760000
3/29/1993,0.466518,0.46875,0.453125,0.455357,0.376341,261710400
3/30/1993,0.456473,0.466518,0.448661,0.466518,0.385566,264051200
3/31/1993,0.46875,0.470982,0.457589,0.459821,0.380031,223036800
4/1/1993,0.457589,0.464286,0.455357,0.462054,0.381876,108203200
4/2/1993,0.450893,0.457589,0.441964,0.447545,0.369885,253792000
4/5/1993,0.446429,0.450893,0.441964,0.446429,0.368962,149172800
4/6/1993,0.446429,0.448661,0.435268,0.435268,0.359738,168369600
4/7/1993,0.4375,0.453125,0.433036,0.450893,0.372652,162848000
4/8/1993,0.446429,0.450893,0.4375,0.444196,0.367117,163430400
4/12/1993,0.441964,0.455357,0.441964,0.446429,0.368962,93049600
4/13/1993,0.450893,0.457589,0.430804,0.433036,0.357893,164483200
4/14/1993,0.430804,0.435268,0.425223,0.435268,0.359738,170060800
4/15/1993,0.430804,0.430804,0.417411,0.421875,0.348669,218702400
4/16/1993,0.430804,0.435268,0.422991,0.429688,0.355126,686795200
4/19/1993,0.433036,0.441964,0.430804,0.433036,0.357893,227864000
4/20/1993,0.435268,0.448661,0.430804,0.446429,0.368962,240049600
4/21/1993,0.448661,0.453125,0.439732,0.44308,0.366195,205273600
4/22/1993,0.439732,0.450893,0.4375,0.446429,0.368962,157673600
4/23/1993,0.444196,0.448661,0.435268,0.439732,0.363428,134142400
4/26/1993,0.439732,0.444196,0.433036,0.4375,0.361583,102804800
4/27/1993,0.435268,0.448661,0.435268,0.448661,0.370807,129673600
4/28/1993,0.444196,0.464286,0.444196,0.458705,0.379108,163240000
4/29/1993,0.459821,0.462054,0.447545,0.453125,0.374497,82443200
4/30/1993,0.453125,0.46875,0.453125,0.457589,0.378186,132339200
5/3/1993,0.457589,0.464286,0.455357,0.46317,0.382798,65184000
5/4/1993,0.466518,0.484375,0.464286,0.476563,0.393867,170822400
5/5/1993,0.473214,0.495536,0.473214,0.486607,0.402169,253064000
5/6/1993,0.486607,0.488839,0.477679,0.479911,0.396634,70459200
5/7/1993,0.477679,0.488839,0.477679,0.488839,0.404013,81894400
5/10/1993,0.491071,0.498884,0.491071,0.491071,0.405858,137928000
